OID_,base_bbl,bin,cnstrct_yr,doitt_id,feat_code,geomsource,globalid,groundelev,heightroof,date_lstmo,time_lstmo,lststatype,mpluto_bbl,name,shape_area,shape_len,bin_c,AREA,MEAN,Us_SR_MWh,ElcPrd_MWh
6472,4015530035,4038847.000000000000000,1936.000000000000000,701087.000000000000000,2100.000000000000000,Photogramm,{6A921574-404A-4AD9-AEA9-78BC5C021A56},59.000000000000000,65.549999999999997,8/22/2017 0:00:00,00:00:00.000,Constructed,4015530035, ,10862.450593100000333,0.000000000000000,4038847,5100.000000000000000,1179.741659730000038,558.968632617000026,76.914083848100006
6474,4033320013,4079568.000000000000000,1924.000000000000000,162673.000000000000000,2100.000000000000000,Photogramm,{CCAF89CB-57BD-476E-ACF9-EC57D0B948F4},116.000000000000000,37.170000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,4033320013, ,10902.716227299999446,0.000000000000000,4079568,6300.000000000000000,1180.857172889999902,691.143562203999977,95.101354159300001
6476,4004090011,4311314.000000000000000,1922.000000000000000,121413.000000000000000,2100.000000000000000,Photogramm,{17386844-28D0-4CC6-8100-E12A624DFC4C},13.000000000000000,39.798802000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,4004090011, ,16541.395047900001373,0.000000000000000,4311314,11000.000000000000000,1105.699076150000110,1129.951953999999887,155.481388869999989
6477,4157500050,4300875.000000000000000,1931.000000000000000,313588.000000000000000,2100.000000000000000,Photogramm,{E1C15C3D-7F73-41C1-B8CA-89156EA0D2B1},28.000000000000000,13.823012060000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4157500050, ,8614.422099420000450,0.000000000000000,4300875,8400.000000000000000,1201.009245369999917,937.251150707999955,128.965758337000011
6480,4036660007,4089201.000000000000000,1957.000000000000000,382960.000000000000000,2100.000000000000000,Photogramm,{8183F244-FCF4-4572-B845-5EA04EC963D9},84.000000000000000,26.902380239999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4036660007, ,10295.023744800000713,0.000000000000000,4089201,8500.000000000000000,1142.367856009999969,902.101169286999948,124.129120893999996
6482,4001390035,4001303.000000000000000,1927.000000000000000,44279.000000000000000,2100.000000000000000,Photogramm,{A69CFB1F-9D90-4C97-90A6-6201DD255046},88.000000000000000,64.829999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,4001390035, ,8423.313177190000715,0.000000000000000,4001303,3600.000000000000000,1186.420552569999927,396.799857788999986,54.599660431799997
6487,4004090021,4004958.000000000000000,1959.000000000000000,817612.000000000000000,2100.000000000000000,Photogramm,{EF813153-8D38-4A0C-B49D-8634DB63AC12},14.000000000000000,13.502915330000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4004090021, ,12444.791017199999260,0.000000000000000,4004958,10200.000000000000000,1032.557562140000073,978.463859179999986,134.636627022999988
6488,4001200099,4000828.000000000000000,1949.000000000000000,676229.000000000000000,2100.000000000000000,Photogramm,{E40A3B69-97FF-405C-A4A5-81613143A549},43.000000000000000,29.699999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4001200099, ,29519.876127899999119,0.000000000000000,4000828,26000.000000000000000,1137.006574660000069,2746.418207260000145,377.907145318999994
6489,4007050001,4012333.000000000000000,1928.000000000000000,375734.000000000000000,2100.000000000000000,Photogramm,{DFFB5939-9A7B-413C-8537-45D1C617F1BF},46.000000000000000,30.219999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4007050001, ,21780.459033999999519,0.000000000000000,4012333,18300.000000000000000,1156.890119379999987,1966.860448780000070,270.639997751999999
6490,4032250004,4443183.000000000000000,1938.000000000000000,374510.000000000000000,2100.000000000000000,Photogramm,{9FDDCB9F-BFBF-4677-BCED-E5D28BB720CF},50.000000000000000,52.444150489999998,8/22/2017 0:00:00,00:00:00.000,Constructed,4032250004, ,8803.052993339999375,0.000000000000000,4443183,4500.000000000000000,1080.804050019999977,451.845355781000023,62.173920955500002
6491,4035550029,4085787.000000000000000,1931.000000000000000,170186.000000000000000,2100.000000000000000,Photogramm,{B8E7D68E-D45D-4DE3-A295-899D2BF5134C},72.000000000000000,15.430000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4035550029, ,9746.794622449999224,0.000000000000000,4085787,9400.000000000000000,1130.891182759999992,987.595306342999947,135.893114152999999
6499,4001430500,4441943.000000000000000,2023.000000000000000,1298915.000000000000000,2100.000000000000000,Other (Man,{605B4DA3-9EF9-4D93-A744-EA2F1E639629},42.000000000000000,27.000000000000000,1/25/2023 0:00:00,00:00:00.000,Constructed,4001430500, ,12756.780486199999359,0.000000000000000,4441943,10700.000000000000000,1121.000146029999996,1114.345317450000039,153.333915681000008
6511,4000560043,4436615.000000000000000,1947.000000000000000,140978.000000000000000,2100.000000000000000,Photogramm,{FD37AB42-EB88-48EF-8A2B-58EC1398B1AA},12.000000000000000,24.170000000000002,12/7/2018 0:00:00,00:00:00.000,Constructed,4000560043, ,8869.481049050000365,0.000000000000000,4436615,7000.000000000000000,1135.724407960000008,738.586465473999965,101.629497649000001
6519,4076190001,4162449.000000000000000,1954.000000000000000,753386.000000000000000,2100.000000000000000,Photogramm,{1DE6708B-6667-402B-A013-9BAFF4529592},98.000000000000000,51.444871669999998,8/22/2017 0:00:00,00:00:00.000,Constructed,4076190001, ,32202.369932300000073,0.000000000000000,4162449,25500.000000000000000,1139.860757749999948,2700.364117340000121,371.570102545999987
6523,4035300019,4084960.000000000000000,1931.000000000000000,29247.000000000000000,2100.000000000000000,Photogramm,{81D09393-FE49-4A30-B18E-7A70F978D394},114.000000000000000,56.810000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,4035300019, ,8262.611177389999284,0.000000000000000,4084960,4200.000000000000000,1180.428886780000084,460.595260498000016,63.377907844500001
6526,4156380001,4436180.000000000000000,1971.000000000000000,141317.000000000000000,2100.000000000000000,Photogramm,{AA0602E4-55A5-45B7-A4C7-05DBC628BACD},9.000000000000000,14.901166679999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4156380001, ,9312.704493740000544,0.000000000000000,4436180,8200.000000000000000,1010.116650840000034,769.512587155999995,105.884931992999995
6528,4004450012,4005217.000000000000000,1975.000000000000000,441128.000000000000000,2100.000000000000000,Photogramm,{2723995A-21DF-4A2A-8A49-137D18CBE123},13.000000000000000,19.800000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,4004450012, ,11210.775257499999498,0.000000000000000,4005217,9700.000000000000000,1126.375099419999970,1015.044590190000008,139.670135609999988
6531,4040950063,4098492.000000000000000,1957.000000000000000,280083.000000000000000,2100.000000000000000,Photogramm,{C9323408-2D31-4FB1-9CC0-B50DF6FD30D9},37.000000000000000,14.699999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4040950063, ,11958.125696499999322,0.000000000000000,4098492,11400.000000000000000,1162.568988470000022,1231.271794479999926,169.422998919999998
6535,4095570028,4447095.000000000000000,1992.000000000000000,611942.000000000000000,2100.000000000000000,Photogramm,{AE40778E-453F-424D-98C2-2FB018F71E14},44.000000000000000,13.562500000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4095570028, ,9327.866700450000280,0.000000000000000,4447095,8400.000000000000000,1166.672651750000114,910.455343760000005,125.278655301000001
6544,4004760001,4439186.000000000000000,1920.000000000000000,24478.000000000000000,2100.000000000000000,Photogramm,{F65B7C3F-C44B-415F-AE36-3617B69F0E95},12.000000000000000,98.950000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,4004760001, ,31060.004944399999658,0.000000000000000,4439186,18900.000000000000000,1125.312525829999913,1975.901554100000112,271.884053843999993
6546,4097360108,4457401.000000000000000,1952.000000000000000,761193.000000000000000,2100.000000000000000,Photogramm,{462173FC-2142-43A0-95F5-4A2E6D6EFA9A},122.000000000000000,6.966118330000000,2/14/2009 0:00:00,00:00:00.000,Constructed,4097360108, ,10314.575899900000877,0.000000000000000,4457401,2600.000000000000000,932.737811749000002,225.301081442999987,31.001428806600000
6547,4003810030,4004589.000000000000000,1965.000000000000000,193839.000000000000000,2100.000000000000000,Photogramm,{169E2042-1B21-4388-8EAA-300943739BD6},26.000000000000000,21.908904820000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4003810030, ,16703.269117399999232,0.000000000000000,4004589,15800.000000000000000,1170.452452450000010,1718.071400580000045,236.406624719999996
