OID_	base_bbl	bin	cnstrct_yr	doitt_id	feat_code	geomsource	globalid	groundelev	heightroof	date_lstmo	time_lstmo	lststatype	mpluto_bbl	name	shape_area	shape_len	bin_c	AREA	MEAN	USR_MWh	ElcPrd_MWh
12262	1008130055	1015262	1926	456552	2100	Photogramm	{4595CB80-4579-4EB4-966E-B2B4C7385AEA}	50	311.16477	8/22/2017 0:00	00:00.0	Constructed	1008130055	 	18675.2602	0	1015262	5800	1049.293751	565.399507	77.79897217
12265	1014990020	1046916	1948	779625	2100	Photogramm	{3092C921-15EA-4315-B0C0-F1676CDFD3D7}	109	184.89	8/22/2017 0:00	00:00.0	Constructed	1014990020	 	9842.088839	0	1046916	3500	982.3639945	319.4264143	43.95307461
12266	1004310031	1005762	1929	49782	2100	Photogramm	{2251973B-D680-454D-85F8-9402E4676CBF}	25	122.16	8/22/2017 0:00	00:00.0	Constructed	1004310031	 	8898.033936	0	1005762	6600	1144.076717	701.5028316	96.52678963
12271	1019900001	1059817	1910	770329	2100	Photogramm	{C023C992-7E78-48FC-AFAA-80E9EF8EB229}	99	190.71	8/22/2017 0:00	00:00.0	Constructed	1019900001	 	11037.4326	0	1059817	5900	1057.09106	579.4217018	79.72842617
12276	1019950077	1059892	1910	586844	2100	Photogramm	{3A090C91-39A2-41C7-82D9-3277013AEC1E}	50	86.67	8/22/2017 0:00	00:00.0	Constructed	1019950077	 	9822.079631	0	1059892	6100	1085.008181	614.8840014	84.60803859
12283	1010000029	1022678	1973	365034	2100	Photogramm	{CD7D31C1-E81D-4D6D-816E-B71A30BC75A4}	54	596.51	8/22/2017 0:00	00:00.0	Constructed	1010000029	Celanese Building	60038.08025	0	1022678	12300	981.6036412	1121.686822	154.3441067
12290	1013250024	1038472	1960	152843	2100	Photogramm	{731EC54A-A057-418A-BAF1-C2CE9C5823ED}	28	226.1326735	8/22/2017 0:00	00:00.0	Constructed	1013250024	 	14124.73567	0	1038472	3900	947.0864602	343.1504561	47.21750276
12291	1016400139	1083184	1964	280978	2100	Photogramm	{670C47D1-1BC1-49E7-B1AC-B5D9FE22581E}	23	31.17272006	8/22/2017 0:00	00:00.0	Constructed	1016400139	 	10052.5756	0	1083184	9600	1143.774352	1020.098085	140.3654965
12293	1013730001	1087293	1975	1257224	2100	Photogramm	{ED6A70B5-30DD-4442-B183-D13571961158}	21	172.53	12/7/2018 0:00	00:00.0	Constructed	1013730001	 	42214.18305	0	1087293	23100	1031.10971	2212.825676	304.484813
12295	1000710025	1001137	1983	637829	2100	Other (Man	{E5427DC3-7D65-41E8-B208-B95F8442D625}	6	407	8/22/2017 0:00	00:00.0	Constructed	1000717501	 	18864.13364	0	1001137	8000	1026.661142	763.0402675	104.9943408
12296	1014000033	1042429	2000	875096	2100	Other (Man	{6065AC0E-E1F6-47AF-A66B-F2C958C08D96}	73	386	8/22/2017 0:00	00:00.0	Constructed	1014007501	 	9551.247936	0	1042429	1300	1004.360366	121.300688	16.69097467
12297	1013750056	1040808	1958	343268	2100	Other (Man	{8BFCB6AE-B8BA-4D22-A415-14434FB59DBD}	50	275	8/22/2017 0:00	00:00.0	Constructed	1013757502	 	27296.71452	0	1040808	3300	997.4847911	305.8092151	42.079348
12298	1009690006	1076168	1989	505844	2100	Other (Man	{2C8996BD-4F92-40E7-9D12-53C3F701977D}	11	401	8/22/2017 0:00	00:00.0	Constructed	1009697501	 	16473.3023	0	1076168	4500	1001.044112	418.5005904	57.58568123
12299	1015010016	1046971	1925	789244	2100	Photogramm	{A36C4ECA-B7F4-4664-B3A1-0D7119ED7B33}	106	132.32	8/22/2017 0:00	00:00.0	Constructed	1015010016	 	12204.60897	0	1046971	6500	1044.018632	630.4518907	86.75018016
12300	1017220069	1053487	1910	241607	2100	Photogramm	{B26D8A68-06D9-4444-BD93-4B456E80D74B}	26	49.28488081	8/22/2017 0:00	00:00.0	Constructed	1017220069	 	8572.552109	0	1053487	7800	1137.936617	824.5994124	113.4648791
12305	1003230001	1078033	1962	718203	2100	Photogramm	{F779D4C0-E8CA-4E4B-9C5F-7B066E60FFF5}	8	122.99	8/22/2017 0:00	00:00.0	Constructed	1003230001	 	8427.379709	0	1078033	4700	1045.809534	456.6472013	62.83465489
12308	1021060320	1084188	1950	815425	2100	Photogramm	{D7F0010E-0BC5-4CA6-80CD-25438FD53A2F}	8	125.712977	8/22/2017 0:00	00:00.0	Constructed	1021060320	 	15211.17983	0	1084188	11000	1036.29544	1059.025989	145.7219761
12309	1013830069	1041288	1940	176678	2100	Photogramm	{AA603524-2B17-47D0-9C14-0EA451BA0911}	75	228.7548331	8/22/2017 0:00	00:00.0	Constructed	1013830069	 	11986.32627	0	1041288	6100	1004.995857	569.5402898	78.36874388
12310	1013380035	1038777	1961	441868	2100	Photogramm	{DED8DBDA-38DD-4492-BFE2-22F787A76F29}	42	114.59	8/22/2017 0:00	00:00.0	Constructed	1013380035	 	10811.02881	0	1038777	2500	875.5089331	203.3438004	27.98010693
12311	1003820100	1078022	1950	9528	2100	Photogramm	{08C99727-12BC-49B6-B902-D3DF762A1D53}	9	91.07	8/22/2017 0:00	00:00.0	Constructed	1003820100	 	8049.981121	0	1078022	6400	1104.467548	656.6943496	90.3611425
12312	1017600001	1081109	1947	564837	2100	Photogramm	{EEA6C02B-919A-42A0-A430-BF3845C3E862}	14	119.18	8/22/2017 0:00	00:00.0	Constructed	1017600001	 	11800.88104	0	1081109	8500	1088.202154	859.3277818	118.2435028
12315	1011130008	1084277	1923	154103	2100	Photogramm	{E7F5B3D5-D908-4F5E-8948-AD1C04EF725E}	81	146.12	8/22/2017 0:00	00:00.0	Constructed	1011130008	 	10804.8566	0	1084277	4700	997.8646123	435.7123048	59.95401314
12317	1013740069	1040765	1963	129091	2100	Photogramm	{61E6E231-92EA-4465-81C4-EFD8CD2B5329}	50	191.16	8/22/2017 0:00	00:00.0	Constructed	1013740069	 	14037.35132	0	1040765	600	840.7006124	46.86223092	6.448242975
12322	1001400005	1085521	1997	345196	2100	Photogramm	{06632C7F-8181-4957-B582-30862315611A}	20	104.6	8/22/2017 0:00	00:00.0	Constructed	1001400005	 	11391.52681	0	1085521	5600	1007.231335	524.0196841	72.10510853
12323	1009780001	1083693	1947	469949	2100	Photogramm	{662CFDC9-87AB-45C8-8E0F-F72CEB8CD1A2}	11	140.72	8/22/2017 0:00	00:00.0	Constructed	1009780001	4 PCR	9296.864556	0	1083693	5500	1076.007898	549.8047584	75.65313475
12324	1010110052	1023759	1940	471766	2100	Photogramm	{ED5B08DC-61D8-492B-A709-788E260CEC03}	69	446.91	8/22/2017 0:00	00:00.0	Constructed	1010110052	 	11724.22751	0	1023759	800	901.3273926	66.98890867	9.217673833
12333	1012220061	1032512	1916	432381	2100	Photogramm	{DE130540-990C-4B53-B8ED-494DCC73CE42}	107	84.63	8/22/2017 0:00	00:00.0	Constructed	1012220061	 	8822.802644	0	1032512	3000	976.1992859	272.0759072	37.43764483
12337	1016730001	1081358	1994	581928	2100	Photogramm	{F84522F4-D086-4665-8C43-E2B3CE5240B7}	11	33.78808309	11/28/2017 0:00	00:00.0	Constructed	1016730001	 	10366.88142	0	1081358	10100	1132.400831	1062.556173	146.2077294
12353	1011110001	1085773	1870	996078	2100	Photogramm	{BAF0592D-A123-4138-8120-E9A823CC96F0}	83	34.86	4/10/2020 0:00	00:00.0	Constructed	1011110001	Tavern on the Green	13111.22848	0	1085773	9700	1092.130632	984.1848332	135.4238331
12354	1011110001	1083830	1954	399906	2100	Photogramm	{60BABF75-F4E7-4340-863B-D92538A16302}	58	23.95	4/10/2020 0:00	00:00.0	Constructed	1011110001	Loeb Boathouse	17918.66421	0	1083830	15300	1120.781155	1593.098382	219.2103373
12357	1021360140	1063331	1950	767273	2100	Photogramm	{7900ED72-AE0D-4331-A34E-9BE368DDA09A}	139	78.47	8/22/2017 0:00	00:00.0	Constructed	1021360140	 	11424.95613	0	1063331	9700	1129.764158	1018.098676	140.0903778
12361	1010320048	1024926	1931	581244	2100	Photogramm	{C115B25F-2F39-43C6-90FA-E7E8749958EE}	37	483.360882	8/22/2017 0:00	00:00.0	Constructed	1010320048	GHI Building	27712.18882	0	1024926	9500	914.1675556	806.8257582	111.0192243
12375	1012150056	1032133	1950	511584	2100	Photogramm	{30A9DD7D-713F-4B5C-8747-E5E2E4EE37EB}	89	66.65	8/22/2017 0:00	00:00.0	Constructed	1012150056	 	8177.0272	0	1032133	6000	1116.861879	622.5597857	85.66422651
12381	1005330001	1077834	1959	768854	2100	Photogramm	{BB1923B3-6E6A-4739-83BD-F8B1B660A749}	35	156.4366145	8/22/2017 0:00	00:00.0	Constructed	1005330001	561 LaGuardia Place	18942.60572	0	1077834	12200	1091.340779	1236.945485	170.2036988
12384	1021070026	1076739	1959	266054	2100	Photogramm	{7E84A7C0-D01E-4E37-8658-1959FB0C682F}	141	41.31470854	8/22/2017 0:00	00:00.0	Constructed	1021070026	 	34259.27621	0	1076739	32100	1127.813737	3363.355379	462.7977001
12385	1019780001	1084108	1956	697646	2100	Photogramm	{167737EE-CC37-4C26-9B27-168CF784A97E}	54	197.88	8/22/2017 0:00	00:00.0	Constructed	1019780001	 	19670.1523	0	1084108	11200	971.286353	1010.638073	139.0637988
12387	1010210026	1024795	1988	826265	2100	Photogramm	{6C0ED635-0545-4968-A818-E506CA382FBE}	55	482.7	8/22/2017 0:00	00:00.0	Constructed	1010210026	 	21903.39653	0	1024795	600	965.053599	53.79389993	7.40204063
12395	1021680001	1063994	1924	132677	2100	Photogramm	{2D3F9742-E6E8-449F-AF4B-83630DB7730B}	181	61.29	8/22/2017 0:00	00:00.0	Constructed	1021680001	 	13349.92329	0	1063994	11600	1131.786224	1219.699198	167.8306097
12417	1011560020	1030340	1977	660034	2100	Photogramm	{8EF18F16-0524-4810-9911-1506B26B3288}	51	237.19	8/22/2017 0:00	00:00.0	Constructed	1011560020	 	19157.86377	0	1030340	9300	998.4187169	862.632881	118.6982844
12418	1012200053	1032440	1912	464220	2100	Photogramm	{D55414F1-036E-4AF3-8B19-22AC3193F584}	104	76.68	8/22/2017 0:00	00:00.0	Constructed	1012200053	 	8408.123808	0	1032440	6500	1041.389307	628.8641192	86.53170281
12425	1012750023	1035318	1926	340883	2100	Photogramm	{3456817F-C962-42DB-8A0F-CBAF1998B863}	76	336.64	8/22/2017 0:00	00:00.0	Constructed	1012750023	 	17920.70267	0	1035318	2700	991.9919411	248.8297217	34.2389697
12426	1021370110	1063366	1930	389363	2100	Photogramm	{9875FA55-44BE-4164-8427-75AD25AFD23E}	151	76.09	8/22/2017 0:00	00:00.0	Constructed	1021370110	 	9319.087444	0	1063366	7700	1174.994652	840.537242	115.6579245
12427	1021790429	1064375	1930	843877	2100	Photogramm	{988C9A33-BBB2-4E3C-AD70-967135B4E2AB}	225	68.41	8/22/2017 0:00	00:00.0	Constructed	1021790429	 	8749.29677	0	1064375	7300	1142.369856	774.7470667	106.6051964
12428	1022460043	1065049	1929	132879	2100	Photogramm	{2F0C7D15-BD93-4271-BA64-C7BA5BE79460}	21	38.4	8/22/2017 0:00	00:00.0	Constructed	1022460043	 	15061.87695	0	1065049	13200	1123.896513	1378.25825	189.6483351
12432	1019730001	1084460	1901	292783	2100	Photogramm	{58DD49B8-CC64-4C9C-89E9-B216B01B7063}	150	87.05	8/22/2017 0:00	00:00.0	Constructed	1019730001	Avery	8352.096793	0	1084460	7500	1074.553346	748.7202685	103.0239089
12437	1008230029	1015531	1910	223070	2100	Photogramm	{5630E439-4E38-4CF1-91C8-AA7DAD2C11E9}	38	150.46	8/22/2017 0:00	00:00.0	Constructed	1008230029	 	10075.55416	0	1015531	5500	1012.047226	517.1229518	71.15611817
12438	1007010042	1089862	2013	1263429	2100	Other (Man	{5EAD3B86-57FF-425A-B96A-B758CC940FF2}	18	370	8/22/2017 0:00	00:00.0	Constructed	1007017502	 	21241.22933	0	1089862	4900	994.1243324	452.5505838	62.27096033
12441	1007680020	1013879	1936	29254	2100	Photogramm	{9FD471B6-5339-4354-8BA1-C9C1083B8074}	22	49.73313766	8/22/2017 0:00	00:00.0	Constructed	1007680020	 	14796.10251	0	1013879	9200	902.4448879	771.3275828	106.1346754
12444	1012000015	1031404	1926	403823	2100	Photogramm	{EE333684-4FE3-49DC-8834-9A9096D957AC}	102	162.26	8/22/2017 0:00	00:00.0	Constructed	1012000015	 	8030.282178	0	1031404	4500	1099.056002	459.4758413	63.22387576
12452	1009780001	1083688	1947	198968	2100	Photogramm	{B2B9CE41-8196-43E4-A117-BCD0F3DDBC4B}	12	139.92	8/22/2017 0:00	00:00.0	Constructed	1009780001	441 E20	9244.25558	0	1083688	5900	1047.26095	574.0335386	78.98701491
12454	1013920049	1072068	1958	59778	2100	Other (Man	{5645B967-EA1C-492B-98F9-CB9D5FBBAF2E}	69	157	8/22/2017 0:00	00:00.0	Constructed	1013927501	 	15564.8114	0	1072068	5100	1032.928676	489.4077657	67.34250855
12457	1011240052	1028630	1926	308728	2100	Other (Man	{69A9C308-F859-4B8A-B2C5-F24EF63DF3EE}	88	187	8/22/2017 0:00	00:00.0	Constructed	1011247501	 	8216.325382	0	1028630	5100	1043.313953	494.3283717	68.01958394
12459	1015310016	1048767	1958	74947	2100	Photogramm	{CD840419-68B7-4662-861B-2E71BF1B810D}	68	60.32	8/22/2017 0:00	00:00.0	Constructed	1015310016	 	16024.12041	0	1048767	11700	1021.83655	1110.702221	152.8326257
12461	1019590031	1087286	2003	996819	2100	Other (Man	{B205CD63-0500-445E-BB27-F5918B145C91}	30	158	8/22/2017 0:00	00:00.0	Constructed	1019597501	 	38371.83586	0	1087286	19900	1030.884696	1905.871055	262.2478571
12463	1009720001	1082766	1945	734989	2100	Photogramm	{662AEDFB-996A-4323-9FCC-DA3B300FF6C4}	17	112.52	8/22/2017 0:00	00:00.0	Constructed	1009720001	"647, 649, 651, 653, 655 E14"	36082.98112	0	1082766	25100	1084.36678	2528.600802	347.9354703
12464	1007840041	1014408	1930	527328	2100	Photogramm	{EE4417AA-FCB9-4ECA-8F17-BCC2A6817287}	40	561.141043	8/22/2017 0:00	00:00.0	Constructed	1007840041	Nelson Tower	14498.04357	0	1014408	2700	984.6222059	246.9811087	33.98460056
12465	1021360195	1063340	1920	332200	2100	Photogramm	{D2B36F9D-05E0-4722-B55F-44849B412057}	145	72.09	8/22/2017 0:00	00:00.0	Constructed	1021360195	 	9891.981077	0	1063340	7400	1106.234458	760.5175625	104.6472166
12466	1002220012	1002857	1920	60870	2100	Other (Man	{0395717E-7497-4980-B3E9-ACCAF3B702C4}	13	105	8/22/2017 0:00	00:00.0	Constructed	1002227502	 	13391.73957	0	1002857	5500	1028.491384	525.5253776	72.31229196
12468	1021620063	1063910	1900	580016	2100	Photogramm	{78BAFBE3-617E-4754-B783-CE2ACE0F375E}	182	31.58	8/22/2017 0:00	00:00.0	Constructed	1021620063	 	25864.33154	0	1063910	23400	1125.136322	2445.97125	336.565644
12480	1020940029	1083036	1969	683642	2100	Photogramm	{F7158D6E-D5E6-4151-A667-D0EDB5101FB5}	102	32.93143104	8/22/2017 0:00	00:00.0	Constructed	1020940029	 	8466.86155	0	1083036	7600	1117.046237	788.7058963	108.5259313
12483	1005170037	1008053	1996	740788	2100	Photogramm	{D8F3FD10-7FFB-44FA-A4A2-BD186DDC1085}	17	40.31	1/28/2020 0:00	00:00.0	Constructed	1005170037	 	10155.86263	0	1008053	6400	1051.503634	625.203064	86.0279416
12487	1012520075	1034141	1902	596744	2100	Photogramm	{E92CFCA3-7E21-4455-912C-EE0230ACCA47}	53	90.86	1/28/2020 0:00	00:00.0	Constructed	1012520075	 	9754.179959	0	1034141	5700	1006.35462	532.9129156	73.32881718
12489	1015660036	1073877	1894	155596	2100	Photogramm	{031DA34D-8F5D-4D58-99B3-54F14EF5C929}	40	78.33	8/22/2017 0:00	00:00.0	Constructed	1015660036	 	9509.501047	0	1073877	1900	918.1664943	162.0710281	22.30097346
12494	1010220061	1024813	1925	286012	2100	Photogramm	{81309075-76FD-4CF0-8A40-3BF0999CC8E3}	63	197.29	8/22/2017 0:00	00:00.0	Constructed	1010220061	Capitol Apts	11931.11306	0	1024813	1300	855.8644738	103.3662349	14.22319392
12507	1012580040	1034200	1954	61908	2100	Photogramm	{4C6F7874-2CB2-4842-B90C-4BEBD66E0232}	70	76.77	8/22/2017 0:00	00:00.0	Constructed	1012580040	 	12276.85095	0	1034200	0	0	0	0
12508	1009060024	1019831	1964	138546	2100	Photogramm	{8E46E212-209F-442F-8857-C6EE60E290CC}	30	174.04	8/22/2017 0:00	00:00.0	Constructed	1009060024	Spruce Ridge House	10094.45958	0	1019831	5000	1060.745193	492.7327423	67.80002533
12511	1000350001	1000867	1987	301993	2100	Photogramm	{A15724D5-C664-4970-A11E-023ABD666F41}	7	550.65	8/22/2017 0:00	00:00.0	Constructed	1000350001	 	33227.66792	0	1000867	11800	1068.85593	1171.740723	161.2315235
12514	1007910009	1014545	1940	825400	2100	Photogramm	{6EE5B27A-87F1-4635-B55F-C410D051C6DB}	29	77.52	8/22/2017 0:00	00:00.0	Constructed	1007910009	 	8183.257113	0	1014545	3800	973.3371309	343.6190505	47.28198135
12523	1012380029	1086107	1920	507395	2100	Other (Man	{7BB5262C-40B7-45ED-82E7-FAF7D0E88AB8}	99	137	8/22/2017 0:00	00:00.0	Constructed	1012387503	 	12875.406	0	1086107	6900	1108.63259	710.6685187	97.78798817
12524	1010490029	1026318	2004	950631	2100	Other (Man	{BAA891E1-D4E9-4B99-9644-AE902A339F67}	84	715	8/22/2017 0:00	00:00.0	Constructed	1010497501	Time Warner Center	145739.0923	0	1026318	28900	923.7443328	2480.161579	341.2702332
12526	1012300014	1076247	1923	213507	2100	Other (Man	{C17EFD60-3093-4C95-91F2-62D06941C875}	70	152	8/22/2017 0:00	00:00.0	Constructed	1012307501	 	10333.62068	0	1076247	5100	1093.266385	517.9961318	71.27626774
12527	1008640055	1017114	1938	52986	2100	Other (Man	{83FC11A3-C1B0-4F46-8238-065F96283F0E}	61	185	8/22/2017 0:00	00:00.0	Constructed	1008647501	 	16927.6171	0	1017114	1900	917.2884682	161.9160425	22.27964744
12528	1009030004	1019668	1920	522767	2100	Other (Man	{1B8FEF5A-A4BF-40CE-95EF-30E1FA053A18}	21	98	8/22/2017 0:00	00:00.0	Constructed	1009037501	 	15242.31554	0	1019668	10500	1054.188505	1028.342822	141.4999723
12529	1005940015	1010288	1909	84851	2100	Other (Man	{65F3BF2C-62B3-4E8E-A453-140A5AC3E917}	7	94	8/22/2017 0:00	00:00.0	Constructed	1005947501	 	13217.68537	0	1010288	10000	1075.52163	999.1932568	137.4889921
12530	1012370010	1033313	1920	532250	2100	Other (Man	{F3E2D123-C3B7-4EED-B6AA-E09F5A045625}	85	153	8/22/2017 0:00	00:00.0	Constructed	1012377501	 	12974.18873	0	1033313	6500	1068.512609	645.2430771	88.78544741
12531	1013130040	1086160	2001	996721	2100	Other (Man	{916523A2-A04D-4C28-B368-490E9C0F82A8}	49	806	8/22/2017 0:00	00:00.0	Constructed	1013137501	 	74243.80664	0	1086160	9100	965.9537092	816.6351187	112.3689923
12532	1014460149	1085184	1996	978400	2100	Other (Man	{0EEBEC3F-4F4A-4BD6-952A-88A33BF8C843}	49	211	8/22/2017 0:00	00:00.0	Constructed	1014467502	 	8395.785244	0	1085184	3900	1033.7557	374.5526463	51.53844412
12533	1012050006	1081042	1972	778539	2100	Photogramm	{4DBFACC3-C488-4281-B58F-46247B7565A5}	119	37.23	8/22/2017 0:00	00:00.0	Constructed	1012050006	 	33005.7001	0	1081042	29200	1054.792076	2861.409769	393.7299842
12544	1018330060	1074358	1961	20074	2100	Other (Man	{C8F21ADD-63E2-45C0-859D-E0CC15F8459D}	91	174	8/22/2017 0:00	00:00.0	Constructed	1018337501	 	19718.88289	0	1074358	14800	1108.036357	1523.512675	209.635344
12552	1009210051	1020414	1965	85032	2100	Photogramm	{A7C18166-DD55-4B97-80E5-2A5AC37AF4AC}	25	107.83	8/22/2017 0:00	00:00.0	Constructed	1009210051	Booth House Apts	8957.356485	0	1020414	6400	1089.867512	648.0134594	89.16665201
12559	1007870084	1014469	1924	43222	2100	Photogramm	{7AEB5B8B-A1D9-455B-A8D4-B9B6C3D00C90}	34	272.920455	8/22/2017 0:00	00:00.0	Constructed	1007870084	Lebros Building	12609.84304	0	1014469	5700	1027.336645	544.0239019	74.85768891
12576	1013070023	1036467	1985	193735	2100	Photogramm	{657F6989-E570-4DD9-A802-480BFECE5B34}	40	654.14	8/22/2017 0:00	00:00.0	Constructed	1013070023	 	31027.38001	0	1036467	3200	932.4687157	277.2136391	38.14459674
12577	1019940057	1059870	1926	163279	2100	Photogramm	{7BC904DA-2BB0-4F6A-8C47-B3B000887256}	111	155.6	8/22/2017 0:00	00:00.0	Constructed	1019940057	 	21638.34407	0	1059870	7900	993.8846042	729.4464249	100.3718281
12579	1022150827	1082048	2003	117993	2100	Photogramm	{2B371D85-1B29-459E-A98C-B02E3625CAD3}	19	31.98	8/22/2017 0:00	00:00.0	Constructed	1022150827	 	9344.75007	0	1082048	9100	1177.686903	995.638274	136.9998265
12583	1011950029	1031141	1929	298477	2100	Photogramm	{13FA3B39-7284-4CD3-A5AA-F3774D463C82}	95	295.5431156	8/22/2017 0:00	00:00.0	Constructed	1011950029	 	29003.25784	0	1031141	11000	974.4000921	995.7730017	137.018365
12595	1014250005	1043921	1975	616217	2100	Photogramm	{6F72971D-2AF8-4502-A4EA-E0E899FC1CC6}	71	351.8674975	8/22/2017 0:00	00:00.0	Constructed	1014250005	 	12236.32373	0	1043921	5200	1017.864062	491.7263372	67.661544
12608	1001810022	1075728	1930	626574	2100	Other (Man	{2349DE17-33A3-4453-B0E2-55F8F36D97FC}	16	224	8/22/2017 0:00	00:00.0	Constructed	1001817504	 	10035.83463	0	1075728	4300	1017.548808	406.4939172	55.93356301
12611	1021770175	1064324	1923	675134	2100	Photogramm	{A3E81237-FCB9-42F7-842A-31B3ED01FADF}	178	68.04	8/22/2017 0:00	00:00.0	Constructed	1021770175	 	10473.39733	0	1064324	7900	1166.352513	856.0266122	117.7892618
12620	1021800400	1064448	1928	273249	2100	Photogramm	{A7AC65E3-05B5-4755-941E-4612ECE24BD5}	215	72.83	8/22/2017 0:00	00:00.0	Constructed	1021800400	 	11244.76727	0	1064448	8200	1132.408922	862.6755323	118.7041532
12633	1015150032	1047961	1991	285305	2100	Other (Man	{11AEAA83-45FC-4741-9FA5-404FB55026BC}	82	277	8/22/2017 0:00	00:00.0	Constructed	1015157503	 	24448.70012	0	1047961	7200	992.3408161	663.7792878	91.33603
12634	1007680034	1068033	1962	53746	2100	Other (Man	{709F9C26-30CD-440F-AB3A-72106608F094}	25	67	8/22/2017 0:00	00:00.0	Constructed	1007687502	 	13087.55444	0	1068033	11200	1063.352321	1106.434098	152.2453319
12635	1015960001	1083310	1952	484191	2100	Photogramm	{72198654-CCE1-437F-AD2A-2F97C684B02F}	19	142.2602261	8/22/2017 0:00	00:00.0	Constructed	1015960001	 	9092.840814	0	1083310	5400	1051.67763	527.602375	72.5980868
12639	1012690041	1034532	1957	762454	2100	Photogramm	{048E23D5-0EC5-4C7F-AB8D-7C4F39139BDE}	67	348.64	8/22/2017 0:00	00:00.0	Constructed	1012690041	 	12057.60208	0	1034532	1500	999.6080892	139.3000802	19.16769104
12642	1019510022	1059298	1998	899004	2100	Photogramm	{A3C97372-E508-42AA-96FE-C94E425E374B}	27	73.97	8/22/2017 0:00	00:00.0	Constructed	1019510022	 	61195.87335	0	1059298	50800	1137.566668	5368.722001	738.7361473
12643	1020840129	1087824	2008	996826	2100	Photogramm	{2364661C-DCBA-42A3-969E-C464D06867D0}	132	102.86	12/7/2018 0:00	00:00.0	Constructed	1020840129	 	12726.25554	0	1087824	9300	1129.086631	975.5298424	134.2329063
12644	1010450037	1025417	1941	32077	2100	Photogramm	{1074A524-2CEE-494A-9755-5500725C9DDC}	71	63.9	8/22/2017 0:00	00:00.0	Constructed	1010450037	 	8998.454141	0	1025417	5700	979.0992774	518.479908	71.34283534
12651	1009280001	1020569	1965	103386	2100	Photogramm	{E890DA06-ED20-4D3E-8207-4B75F71FA6B6}	16	144.7	8/22/2017 0:00	00:00.0	Constructed	1009280001	 	15789.37653	0	1020569	9100	1069.021737	903.7707339	124.358853
12654	1008050075	1015149	1920	196437	2100	Photogramm	{250691CC-DD38-498E-AD14-00EE59010D8B}	38	72.48	8/22/2017 0:00	00:00.0	Constructed	1008050075	 	13329.20166	0	1015149	300	838.9767456	23.38306968	3.217510387
12667	1000320001	1083346	1973	42796	2100	Other (Man	{854D6F92-50A9-429E-800D-9E7EC9D2F1DB}	6	711	8/22/2017 0:00	00:00.0	Constructed	1000327501	 	123580.9861	0	1083346	29600	1022.92311	2812.969654	387.0646244
12668	1007450035	1087948	1998	951999	2100	Other (Man	{8B41E0C6-BE85-44E0-9D50-0660CA826964}	22	140	8/22/2017 0:00	00:00.0	Constructed	1007457503	 	10324.50292	0	1087948	4200	1070.774575	417.8088998	57.49050461
12670	1021350017	1063290	1920	673663	2100	Photogramm	{547E8B3B-1164-4D93-8D96-456EF6C59CF1}	70	94.21	8/22/2017 0:00	00:00.0	Constructed	1021350017	 	10384.04204	0	1063290	7700	1143.648333	818.1135242	112.5724209
12672	1022170009	1064709	1917	397711	2100	Photogramm	{802608B8-D20D-4DB6-BDC9-3B2A58C46E99}	10	61.06	8/22/2017 0:00	00:00.0	Constructed	1022170009	 	8212.567575	0	1064709	6800	1135.485339	717.3329653	98.70501603
12674	1017750165	1054499	1980	6520	2100	Photogramm	{136E8EEB-0592-4E1A-A10C-86B1F5FC2194}	17	106.16	8/22/2017 0:00	00:00.0	Constructed	1017750165	 	15539.63123	0	1054499	12300	1093.152154	1249.154256	171.8836256
12681	1003620010	1077538	1950	541429	2100	Photogramm	{F11029A1-E086-4CC0-BB96-632A21341D0B}	9	171.1082456	8/22/2017 0:00	00:00.0	Constructed	1003620010	 	9804.96181	0	1077538	5500	987.2749612	504.4651368	69.41440283
12682	1014420001	1044751	1924	372345	2100	Photogramm	{C34AA502-1026-4970-90AF-79FAA1B7F64C}	61	108.42	8/22/2017 0:00	00:00.0	Constructed	1014420001	 	14509.65925	0	1044751	8600	1054.024479	842.1306889	115.8771828
12683	1021360170	1063336	1922	35687	2100	Photogramm	{AA9B7124-1046-4F1D-AFB3-3C05C7C7ECFB}	136	79.68	8/22/2017 0:00	00:00.0	Constructed	1021360170	 	12166.66243	0	1063336	9600	1130.777356	1008.506454	138.770488
12684	1021790099	1064340	1920	195881	2100	Photogramm	{882A8D46-E16E-46E8-86B6-083532680DD2}	248	61.15973906	8/22/2017 0:00	00:00.0	Constructed	1021790099	 	8339.341302	0	1064340	6500	1150.403047	694.6942842	95.58993351
12690	1021360210	1063343	1922	170171	2100	Photogramm	{58F92AC7-831A-4309-AB8D-E616DBD4CE16}	132	72.01	8/22/2017 0:00	00:00.0	Constructed	1021360210	 	13895.63142	0	1063343	9600	1121.324919	1000.076109	137.6104726
12703	1007280060	1012836	1918	60874	2100	Photogramm	{7B6C7CAD-F8BD-4A77-B587-AEFF3E198BCD}	24	15.35	8/22/2017 0:00	00:00.0	Constructed	1007280060	 	11851.44796	0	1012836	3700	1024.060377	352.0121327	48.43686945
12709	1016840101	1081366	1912	752770	2100	Photogramm	{147BE76D-9D04-481C-956B-2245BE221F54}	13	78.65	8/22/2017 0:00	00:00.0	Constructed	1016840101	 	22323.84735	0	1081366	13300	1102.890171	1362.74392	187.5135633
