OID_,base_bbl,bin,cnstrct_yr,doitt_id,feat_code,geomsource,globalid,groundelev,heightroof,date_lstmo,time_lstmo,lststatype,mpluto_bbl,name,shape_area,shape_len,bin_c,AREA,MEAN,USR_MWh,ElcPrd_MWh
39,2026380001,2091949.000000000000000,1960.000000000000000,806808.000000000000000,2100.000000000000000,Photogramm,{970F8003-950C-4440-AD55-EBCF62A88CE8},68.000000000000000,159.780000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,2026380001, ,8608.089455569999700,0.000000000000000,2091949,1600.000000000000000,1118.418415070000037,166.247314087999996,22.875630418499998
50,2029390045,2009865.000000000000000,1921.000000000000000,484278.000000000000000,2100.000000000000000,Photogramm,{B6CC3217-0021-4744-A99A-4C71674ABE3B},93.000000000000000,86.306037189999998,8/22/2017 0:00:00,00:00:00.000,Constructed,2029390045, ,16403.563745999999810,0.000000000000000,2009865,6300.000000000000000,1169.824137370000017,684.686039950999998,94.212799097300007
56,2031000001,2012784.000000000000000,1928.000000000000000,758116.000000000000000,2100.000000000000000,Photogramm,{96187D2B-87C9-4837-9C89-A576F456586D},80.000000000000000,65.894650850000005,8/22/2017 0:00:00,00:00:00.000,Constructed,2031000001, ,14072.693990899999335,0.000000000000000,2012784,5900.000000000000000,1172.607579120000082,642.739594087999990,88.440968146499998
77,2028440021,2008110.000000000000000,1927.000000000000000,764281.000000000000000,2100.000000000000000,Photogramm,{AC4F5105-75B1-4F1E-B83E-0F2637A1DEDC},56.000000000000000,75.090000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,2028440021, ,12398.721716300000480,0.000000000000000,2008110,5600.000000000000000,1145.627976550000085,596.021578487000056,82.012569199799998
79,2033180052,2017513.000000000000000,1932.000000000000000,752941.000000000000000,2100.000000000000000,Photogramm,{F1CFE286-B98B-43B2-A2FB-0AAD08CB7ABD},161.000000000000000,68.049999999999997,8/22/2017 0:00:00,00:00:00.000,Constructed,2033180052, ,8175.807272340000054,0.000000000000000,2017513,2800.000000000000000,1178.835178920000089,306.648937742999976,42.194893833400002
82,2033530040,2098420.000000000000000,2011.000000000000000,1257072.000000000000000,2100.000000000000000,Other (Man,{F9653B75-1164-4C08-B287-6597D5C16935},111.000000000000000,78.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,2033530040, ,30591.022566200001165,0.000000000000000,2098420,15100.000000000000000,1129.213190949999898,1584.102340539999886,217.972482057999997
91,2028080051,2007688.000000000000000,1922.000000000000000,690610.000000000000000,2100.000000000000000,Photogramm,{C2D8626D-79FC-49DD-ABAC-AB2D66031D78},95.000000000000000,62.280000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,2028080051, ,10737.158824300000560,0.000000000000000,2007688,3800.000000000000000,1207.527674619999971,426.295781599000009,58.658299548000002
92,2057950518,2084162.000000000000000,1955.000000000000000,337046.000000000000000,2100.000000000000000,Photogramm,{B6D1B2D3-A053-4253-A7D5-43F85F5D801F},173.000000000000000,177.781946750000003,8/22/2017 0:00:00,00:00:00.000,Constructed,2057950518, ,21098.601755200001207,0.000000000000000,2084162,9900.000000000000000,1164.645324710000068,1071.172039379999887,147.393272618999987
93,2028100037,2115883.000000000000000,1994.000000000000000,404920.000000000000000,2100.000000000000000,Photogramm,{B85D0833-E61A-4EBD-8531-4B5185BAF614},97.000000000000000,86.147304180000006,8/22/2017 0:00:00,00:00:00.000,Constructed,2028100037, ,9508.778427369999918,0.000000000000000,2115883,3800.000000000000000,1155.293805569999904,407.855559895999988,56.120925041699998
95,2033040156,2017158.000000000000000,1925.000000000000000,780508.000000000000000,2100.000000000000000,Photogramm,{5485FE40-6F31-4EFD-8479-02A6A4A265CC},138.000000000000000,57.390000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,2033040156, ,11084.170549200000096,0.000000000000000,2017158,5100.000000000000000,1167.380039590000024,553.111623288000033,76.108159364399995
100,2040510001,2043514.000000000000000,1928.000000000000000,674678.000000000000000,2100.000000000000000,Photogramm,{EFE583FC-A03C-4EEF-9A33-DD2234163501},46.000000000000000,47.810000000000002,2/14/2009 0:00:00,00:00:00.000,Constructed,2040510001, ,8873.637473610000598,0.000000000000000,2043514,3900.000000000000000,1031.960306799999898,373.902135520000002,51.448933847600003
101,2033140051,2017427.000000000000000,1924.000000000000000,341829.000000000000000,2100.000000000000000,Photogramm,{8C962655-F614-4848-8E2C-344F7A44E4A8},152.000000000000000,66.590000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,2033140051, ,14916.641164700000445,0.000000000000000,2017427,6700.000000000000000,1173.717916459999969,730.581856044999995,100.528063392000007
104,2033950047,2019758.000000000000000,1955.000000000000000,246009.000000000000000,2100.000000000000000,Photogramm,{9A5EB827-EE5C-4AA7-B3CA-6A3C7B05F4F8},94.000000000000000,78.844292949999996,8/22/2017 0:00:00,00:00:00.000,Constructed,2033950047, ,13356.670715599999312,0.000000000000000,2019758,5800.000000000000000,1143.779307400000107,616.311929962000022,84.804521562800005
107,2033040146,2017156.000000000000000,1931.000000000000000,216029.000000000000000,2100.000000000000000,Photogramm,{6C1FE3E4-3BB4-4E9C-9B01-56B3EC55A2F6},135.000000000000000,70.200000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,2033040146, ,11292.838817199999539,0.000000000000000,2017156,5000.000000000000000,1162.115311280000014,539.820748651000031,74.279335014400004
