OID_,base_bbl,bin,cnstrct_yr,doitt_id,feat_code,geomsource,globalid,groundelev,heightroof,date_lstmo,time_lstmo,lststatype,mpluto_bbl,name,shape_area,shape_len,bin_c,AREA,MEAN,Us_SR_MWh,ElcPrd_MWh
15596,5072060304,5104541.000000000000000,1990.000000000000000,216570.000000000000000,2100.000000000000000,Photogramm,{26A79C9C-38E6-48B7-B713-9F787B542F2C},32.000000000000000,22.079999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5072060304, ,10468.389056399999390,0.000000000000000,5104541,9700.000000000000000,1180.879468150000093,1064,146.406399999999991
15612,5005340075,5013955.000000000000000,1976.000000000000000,17741.000000000000000,2100.000000000000000,Photogramm,{B05B8427-C7DE-40BC-A091-6FF05FCDC8BA},57.000000000000000,40.063189670000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5005340075, ,18340.950539699999354,0.000000000000000,5013955,13600.000000000000000,1160.311656280000079,1466,201.721599999999995
15619,5073280655,5155211.000000000000000,2000.000000000000000,392923.000000000000000,2100.000000000000000,Photogramm,{33AD8DC9-B8B8-4F42-AD16-708567779CBC},94.000000000000000,23.090000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5073280655, ,10053.833410799999911,0.000000000000000,5155211,8700.000000000000000,1185.974229129999912,959,131.958400000000012
15623,5003780001,5010997.000000000000000,1961.000000000000000,374400.000000000000000,2100.000000000000000,Photogramm,{23C1E27C-A0F0-487D-9BEC-378020C80B5F},139.000000000000000,20.359999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5003780001, ,14541.344881799999712,0.000000000000000,5010997,12900.000000000000000,1194.258745529999942,1431,196.905599999999993
15634,5032270005,5047321.000000000000000,1972.000000000000000,74197.000000000000000,2100.000000000000000,Photogramm,{28EDE30A-A1B7-433D-8FC0-602B0E4F380D},82.000000000000000,12.279999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5032270005, ,13510.456161899999643,0.000000000000000,5047321,13600.000000000000000,1193.380101819999936,1508,207.500799999999998
15640,5028770025,5043324.000000000000000,1973.000000000000000,30778.000000000000000,2100.000000000000000,Photogramm,{625F749B-A99C-4254-B340-99522ED486F6},81.000000000000000,60.689999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5028770025, ,25506.269285800000944,0.000000000000000,5043324,14300.000000000000000,1171.701136879999922,1557,214.243200000000002
15649,5024000300,5039659.000000000000000,1975.000000000000000,608682.000000000000000,2100.000000000000000,Photogramm,{FB243C9F-EA1D-40FD-A47A-49C727348071},41.000000000000000,19.300000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,5024000300, ,85447.482061600007000,0.000000000000000,5039659,82600.000000000000000,1184.924337980000018,9093,1251.196799999999939
15650,5037050001,5053746.000000000000000,1965.000000000000000,329139.000000000000000,2100.000000000000000,Photogramm,{AC42D6CD-BA75-4B94-AAE8-C8455730F939},10.000000000000000,34.759999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5037050001, ,41298.840270399996371,0.000000000000000,5053746,36500.000000000000000,1183.424281959999917,4013,552.188800000000015
15651,5007060001,5108960.000000000000000,1950.000000000000000,714667.000000000000000,2100.000000000000000,Photogramm,{16F86839-BB2A-4241-964C-00BEBB7216D3},247.000000000000000,60.180000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5007060001, ,11892.923190100000284,0.000000000000000,5108960,3100.000000000000000,1120.159388390000004,323,44.444800000000001
15665,5042570001,5107624.000000000000000,1960.000000000000000,352803.000000000000000,2100.000000000000000,Photogramm,{E5DCBC37-7EA4-4553-972E-1EEC16CEE538},52.000000000000000,58.250000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5042570001, ,73520.829181599998265,0.000000000000000,5107624,52900.000000000000000,1171.368573310000102,5757,792.163199999999961
15687,5021550341,5107357.000000000000000,1969.000000000000000,546195.000000000000000,2100.000000000000000,Photogramm,{D191A615-8CE3-4358-96D4-9092B80B3501},34.000000000000000,27.198670750000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5021550341, ,12220.776622800000041,0.000000000000000,5107357,10300.000000000000000,1103.521702439999899,1056,145.305599999999998
15726,5028320017,5042251.000000000000000,1999.000000000000000,146722.000000000000000,2100.000000000000000,Photogramm,{8DECA72E-DA83-4E1E-80C0-955394531352},28.000000000000000,63.920000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5028320017, ,10079.527928199999224,0.000000000000000,5042251,5800.000000000000000,1157.746142160000090,624,85.862399999999994
15738,5028100080,5157957.000000000000000,2009.000000000000000,1244828.000000000000000,2100.000000000000000,Photogramm,{7B4C03D7-6FD8-49DD-ACBA-3537480E8615},9.000000000000000,23.471778749999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5028100080, ,9793.577963129999262,0.000000000000000,5157957,8200.000000000000000,1162.042219209999985,885,121.775999999999996
15750,5000510001,5113003.000000000000000,1963.000000000000000,840364.000000000000000,2100.000000000000000,Photogramm,{28D7E654-BF90-41F9-9D7E-05F0C5C41BB8},59.000000000000000,83.159999999999997,8/22/2017 0:00:00,00:00:00.000,Constructed,5000510001, ,9270.127161840000554,0.000000000000000,5113003,3100.000000000000000,1142.418392060000087,329,45.270400000000002
15808,5046300013,5062576.000000000000000,1974.000000000000000,463460.000000000000000,2100.000000000000000,Photogramm,{CD6B02A9-038F-4DD3-9642-0F3EA21C8DA6},62.000000000000000,17.969999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5046300013, ,10047.067243499999677,0.000000000000000,5062576,9800.000000000000000,1181.799947929999917,1076,148.057600000000008
15811,5005930500,5106893.000000000000000,1959.000000000000000,427093.000000000000000,2100.000000000000000,Photogramm,{A5591CF4-9F30-4167-9A6B-6C906A90E06C},345.000000000000000,26.879999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5005930500, ,10243.968014000000039,0.000000000000000,5106893,9300.000000000000000,1184.201446210000086,1023,140.764800000000008
15867,5032430001,5047613.000000000000000,1931.000000000000000,92543.000000000000000,2100.000000000000000,Photogramm,{A9F62ABF-71AA-4BF2-860A-7B6E7113D5C1},20.000000000000000,54.229999999999997,8/22/2017 0:00:00,00:00:00.000,Constructed,5032430001, ,16090.209862499999872,0.000000000000000,5047613,9500.000000000000000,1185.882141759999968,1047,144.067200000000014
15897,5020400001,5107304.000000000000000,1993.000000000000000,75599.000000000000000,2100.000000000000000,Photogramm,{A9F96B2B-55BE-46C3-A814-1E983068BC72},95.000000000000000,42.526359679999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5020400001,Education,16560.759122100000241,0.000000000000000,5107304,5900.000000000000000,1165.870729609999898,639,87.926400000000001
15951,5022360001,5169114.000000000000000,1965.000000000000000,722328.000000000000000,2100.000000000000000,Photogramm,{EDF82A4C-CE8D-45EA-B79E-E09C1DE98D11},31.000000000000000,37.592875329999998,12/9/2016 0:00:00,00:00:00.000,Constructed,5022360001, ,46675.483186899997236,0.000000000000000,5169114,41000.000000000000000,1178.565670550000050,4489,617.686400000000049
15952,5003000110,5008071.000000000000000,1962.000000000000000,830135.000000000000000,2100.000000000000000,Photogramm,{7C9A1BE5-3530-4EE6-8FB2-5C28E4E252B0},152.000000000000000,13.029999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5003000110, ,9366.341682079999373,0.000000000000000,5008071,8500.000000000000000,1177.298839609999959,930,127.968000000000004
16014,5009420016,5136154.000000000000000,2004.000000000000000,999119.000000000000000,2100.000000000000000,Other (Man,{D3A78AFD-6ACF-484A-B7DA-7842E8888D5A},78.000000000000000,41.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5009427501, ,8970.979204979999849,0.000000000000000,5136154,5100.000000000000000,1157.294279210000013,548,75.404799999999994
16018,5024520130,5121202.000000000000000,1988.000000000000000,99043.000000000000000,2100.000000000000000,Other (Man,{D31A7C0B-4BC2-49A3-AF1C-72759169FB8B},101.000000000000000,39.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5024527503, ,11727.511462099999335,0.000000000000000,5121202,8500.000000000000000,1187.887916480000058,938,129.068800000000010
16046,5000130008,5108502.000000000000000,1976.000000000000000,754153.000000000000000,2100.000000000000000,Photogramm,{8E530DB7-32B6-4811-86C8-E4D24807D667},109.000000000000000,170.310000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5000130008, ,12961.827252700000827,0.000000000000000,5108502,4000.000000000000000,1143.099272160000055,425,58.479999999999997
16101,5028200110,5042097.000000000000000,1931.000000000000000,573612.000000000000000,2100.000000000000000,Photogramm,{A3D8FD45-7510-4F57-BF9B-4BE0223C40DD},7.000000000000000,35.909999999999997,8/22/2017 0:00:00,00:00:00.000,Constructed,5028200110, ,27394.849959099999978,0.000000000000000,5042097,21400.000000000000000,1148.668968700000050,2284,314.278399999999976
16118,5035320500,5109568.000000000000000,1960.000000000000000,667863.000000000000000,2100.000000000000000,Photogramm,{5B845E28-0DD6-4840-BB9F-C408AE37DDC2},29.000000000000000,53.827052979999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5035320500, ,10870.733920700000454,0.000000000000000,5109568,4600.000000000000000,1161.239268430000038,496,68.249600000000001
16120,5001680064,5004812.000000000000000,1956.000000000000000,227984.000000000000000,2100.000000000000000,Photogramm,{1E15D0CC-D65F-48DE-9783-175E452F2D11},149.000000000000000,30.609999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5001680064, ,12544.551645199999257,0.000000000000000,5004812,9500.000000000000000,1144.542077639999889,1010,138.975999999999999
16207,5036450001,5052790.000000000000000,1975.000000000000000,419045.000000000000000,2100.000000000000000,Photogramm,{46C06E39-3F76-4A4C-98CF-2507D908B483},18.000000000000000,24.020000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5036450001, ,9525.640116979999220,0.000000000000000,5052790,8100.000000000000000,1185.502500179999970,892,122.739199999999997
16208,5029930001,5093255.000000000000000,1987.000000000000000,748192.000000000000000,2100.000000000000000,Photogramm,{37BA9B45-81F4-4015-BEAD-6FFCA77316F2},106.000000000000000,23.250000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5029930001, ,10701.025088399999731,0.000000000000000,5093255,9700.000000000000000,1143.280618880000020,1030,141.728000000000009
16213,5035320500,5109574.000000000000000,1960.000000000000000,715370.000000000000000,2100.000000000000000,Photogramm,{42FDCBF9-277A-4E0C-AC32-15EC8DDD13D9},24.000000000000000,53.210621670000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5035320500, ,8870.710716460000185,0.000000000000000,5109574,4000.000000000000000,1127.806837459999997,419,57.654400000000003
16249,5046240001,5062520.000000000000000,1973.000000000000000,329953.000000000000000,2100.000000000000000,Photogramm,{55D180CA-6E17-4F52-B53F-5678197C436D},66.000000000000000,15.840000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5046240001, ,8557.154223010000351,0.000000000000000,5062520,7700.000000000000000,1186.716150060000018,849,116.822400000000002
16255,5052360031,5128445.000000000000000,1994.000000000000000,405001.000000000000000,2100.000000000000000,Photogramm,{CF2FA93B-79F1-4211-87AC-E01A24EFED71},64.000000000000000,51.090000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,5052360031, ,31209.629105500000151,0.000000000000000,5128445,24900.000000000000000,1176.411780670000098,2721,374.409600000000012
16257,5007060001,5108964.000000000000000,1950.000000000000000,663799.000000000000000,2100.000000000000000,Photogramm,{206C4328-D12A-4AA4-BC91-9B21C6CDAC9B},253.000000000000000,58.950000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,5007060001, ,10165.301929100000052,0.000000000000000,5108964,3000.000000000000000,1156.850313310000047,322,44.307200000000002
16312,5005450100,5108859.000000000000000,1962.000000000000000,670046.000000000000000,2100.000000000000000,Photogramm,{E6EA031F-B09A-4E5D-8F04-F8C2EB6FD1BF},29.000000000000000,78.620000000000005,8/22/2017 0:00:00,00:00:00.000,Constructed,5005450100, ,13811.217362999999750,0.000000000000000,5108859,4400.000000000000000,1139.704958829999896,466,64.121600000000001
16345,5005260011,5013777.000000000000000,1987.000000000000000,72890.000000000000000,2100.000000000000000,Photogramm,{AA0718A4-2976-4095-A1EF-6881F555D62F},22.000000000000000,22.590000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5005260011, ,9176.620410879999326,0.000000000000000,5013777,8200.000000000000000,1146.688411809999934,874,120.262400000000000
16356,5009550100,5154970.000000000000000,1930.000000000000000,212033.000000000000000,2100.000000000000000,Photogramm,{85B18EF8-6E02-4EBE-90A1-C3ED0277CAB7},258.000000000000000,97.510000000000005,12/7/2018 0:00:00,00:00:00.000,Constructed,5009550100, ,16287.166370499999175,0.000000000000000,5154970,5300.000000000000000,1166.129304710000042,574,78.982399999999998
16361,5016440074,5110029.000000000000000,1966.000000000000000,542542.000000000000000,2100.000000000000000,Photogramm,{23FB8F59-1747-408A-9B26-C51E9E16797F},42.000000000000000,24.239999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5016440074, ,12633.368760699999257,0.000000000000000,5110029,9200.000000000000000,1188.472757089999959,1016,139.801600000000008
16378,5012900092,5028627.000000000000000,1984.000000000000000,675200.000000000000000,2100.000000000000000,Photogramm,{9C470DEB-DBB3-4BC2-90DE-C8C504DF630D},13.000000000000000,22.590000000000000,2/14/2009 0:00:00,00:00:00.000,Constructed,5012900092, ,8706.708669879999434,0.000000000000000,5028627,7000.000000000000000,1190.808808239999962,774,106.502399999999994
16387,5036170001,5052234.000000000000000,1985.000000000000000,55196.000000000000000,2100.000000000000000,Photogramm,{CA6EB429-4926-4CEF-BE8E-EEF987D5B57E},15.000000000000000,25.719999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5036170001, ,9917.102383350000309,0.000000000000000,5052234,7200.000000000000000,1117.299125669999967,747,102.787199999999999
16389,5028930001,5043578.000000000000000,1972.000000000000000,460865.000000000000000,2100.000000000000000,Photogramm,{FC54DBB0-58A5-4821-929B-275A8499440C},93.000000000000000,67.670000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5028930001, ,13856.433972900000299,0.000000000000000,5043578,8200.000000000000000,1173.492426430000023,894,123.014399999999995
16437,5032200026,5047240.000000000000000,1993.000000000000000,532996.000000000000000,2100.000000000000000,Photogramm,{B3B1DB2D-EB15-4D8A-ABBB-DD00AAE2C6EB},67.000000000000000,25.010000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5032200026, ,21336.276560099999188,0.000000000000000,5047240,18200.000000000000000,1185.629881470000100,2005,275.887999999999977
16472,5027900001,5168901.000000000000000,1981.000000000000000,733384.000000000000000,2100.000000000000000,Photogramm,{3A9AB48E-6605-4ED7-BC7B-BD35D168493A},13.000000000000000,53.450000000000003,11/30/2016 0:00:00,00:00:00.000,Constructed,5027900001, ,10644.320390599999882,0.000000000000000,5168901,5800.000000000000000,1110.089351260000058,598,82.284800000000004
16506,5000640003,5001505.000000000000000,1930.000000000000000,752744.000000000000000,2100.000000000000000,Photogramm,{4C33F630-4512-4717-94E2-8117C7DE7FFF},168.000000000000000,42.760170010000003,8/22/2017 0:00:00,00:00:00.000,Constructed,5000640003, ,8430.093997640000453,0.000000000000000,5001505,5500.000000000000000,1176.410769930000015,601,82.697599999999994
16527,5078980001,5107854.000000000000000,1935.000000000000000,461251.000000000000000,2100.000000000000000,Photogramm,{9A8725DE-3F4B-44A3-9809-F8283309D5E7},76.000000000000000,57.560000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5078980001, ,12937.286447500000577,0.000000000000000,5107854,9700.000000000000000,1201.578402489999917,1083,149.020800000000008
16554,5008700124,5022676.000000000000000,1915.000000000000000,141578.000000000000000,2100.000000000000000,Photogramm,{B169EF86-C12A-456C-B8E9-9D92609D56D3},199.000000000000000,35.880000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,5008700124, ,9394.140728460000901,0.000000000000000,5022676,7300.000000000000000,1170.591131339999947,794,109.254400000000004
16558,5031280001,5157479.000000000000000,1931.000000000000000,255501.000000000000000,2100.000000000000000,Photogramm,{FE039965-0AD5-4357-81A6-11A44F7F3662},100.000000000000000,49.210000000000001,1/1/2012 0:00:00,00:00:00.000,Constructed,5031280001, ,16060.322520100000474,0.000000000000000,5157479,9600.000000000000000,1065.960166930000014,951,130.857599999999991
16596,5001150090,5002753.000000000000000,1931.000000000000000,541011.000000000000000,2100.000000000000000,Photogramm,{C080D4B1-FC24-4F77-8163-89E2A2DA99BA},196.000000000000000,28.059999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5001150090, ,8028.457633859999987,0.000000000000000,5002753,3100.000000000000000,1125.057558120000067,324,44.582400000000000
16604,5012180001,5027641.000000000000000,1927.000000000000000,94417.000000000000000,2100.000000000000000,Other (Man,{5401DA2E-9928-4119-AB3C-C04ABC6E5D1F},41.000000000000000,60.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5012180001, ,33072.260937999999442,0.000000000000000,5027641,22500.000000000000000,1148.985601130000077,2402,330.515199999999993
16642,5001860160,5005130.000000000000000,1931.000000000000000,438213.000000000000000,2100.000000000000000,Photogramm,{CDCF58F4-570D-4B27-93C2-611E7A502E6B},23.000000000000000,25.570000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5001860160, ,9752.689213830000881,0.000000000000000,5005130,6500.000000000000000,1173.898349229999894,709,97.558400000000006
16698,5005450110,5014176.000000000000000,1957.000000000000000,72302.000000000000000,2100.000000000000000,Photogramm,{D2BAEF2B-C0EA-4AB2-B4C9-B16B8C962124},48.000000000000000,43.570000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5005450110, ,32095.750351700000465,0.000000000000000,5014176,21500.000000000000000,1174.653929809999909,2346,322.809599999999989
16709,5072470001,5107820.000000000000000,1936.000000000000000,205594.000000000000000,2100.000000000000000,Photogramm,{767E8ECF-ABC6-4E99-81E3-81AFACB897B0},8.000000000000000,21.909032230000001,6/24/2014 0:00:00,00:00:00.000,Constructed,5072470001, ,14443.381510999999591,0.000000000000000,5107820,13000.000000000000000,1172.174201380000113,1416,194.841600000000000
16734,5014780500,5107210.000000000000000,1959.000000000000000,706365.000000000000000,2100.000000000000000,Photogramm,{46E8C129-3C4C-41F1-8CF3-3751DA77645A},36.000000000000000,39.030000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,5014780500, ,58866.651676000001316,0.000000000000000,5107210,48000.000000000000000,1167.953104019999955,5208,716.620800000000031
16738,5005890063,5015143.000000000000000,1956.000000000000000,10303.000000000000000,2100.000000000000000,Photogramm,{A4D4669A-C052-47ED-8D5B-5AE01BB10DF0},332.000000000000000,44.060000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5005890063, ,12819.326165700000274,0.000000000000000,5015143,8900.000000000000000,1177.484442890000082,974,134.022400000000005
16773,5032430100,5109508.000000000000000,1950.000000000000000,746604.000000000000000,2100.000000000000000,Photogramm,{BF072741-05C8-4907-835C-17E1EBC6C8DB},42.000000000000000,57.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5032430100, ,8283.826778599999670,0.000000000000000,5109508,2500.000000000000000,1158.495295409999926,269,37.014400000000002
16820,5044720001,5107644.000000000000000,1965.000000000000000,595482.000000000000000,2100.000000000000000,Photogramm,{BC2FAABF-FAE2-42B9-9B1D-6BFE9D322935},61.000000000000000,14.480000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5044720001, ,15449.971786300000531,0.000000000000000,5107644,15400.000000000000000,1178.698732450000080,1686,231.993599999999986
16853,5005930001,5015196.000000000000000,1961.000000000000000,818310.000000000000000,2100.000000000000000,Photogramm,{D3D291C4-0480-4C52-8586-B6C954D60A27},286.000000000000000,74.079999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5005930001, ,28639.426822000001266,0.000000000000000,5015196,16100.000000000000000,1148.458783450000055,1718,236.396800000000013
16856,5074870235,5086920.000000000000000,1991.000000000000000,502052.000000000000000,2100.000000000000000,Photogramm,{78E51096-245B-4588-BA07-EB0EC2C2E638},65.000000000000000,25.560158160000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5074870235, ,10290.116634899999553,0.000000000000000,5086920,8300.000000000000000,1188.076335129999961,916,126.041600000000003
16895,5003710044,5010474.000000000000000,1965.000000000000000,592835.000000000000000,2100.000000000000000,Photogramm,{50407900-C868-4F28-8EF6-B814CB20E17C},181.000000000000000,14.830000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5003710044, ,8312.351389440000275,0.000000000000000,5010474,6700.000000000000000,1210.037264240000013,753,103.612799999999993
16930,5021650005,5111181.000000000000000,1990.000000000000000,290371.000000000000000,2100.000000000000000,Photogramm,{C08CC01C-8D30-45DA-861B-69F0FC832613},17.000000000000000,50.920000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5021650005, ,69844.073238700002548,0.000000000000000,5111181,55100.000000000000000,1138.276304380000056,5827,801.795200000000023
16950,5069750085,5107789.000000000000000,1931.000000000000000,787085.000000000000000,2100.000000000000000,Photogramm,{D5CAFFE3-0337-4366-ADCE-4529A05DE411},41.000000000000000,22.989999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5069750085, ,23285.538141500001075,0.000000000000000,5107789,21300.000000000000000,1126.561440050000101,2229,306.710399999999993
16982,5003720026,5010500.000000000000000,1975.000000000000000,812265.000000000000000,2100.000000000000000,Photogramm,{75D048E8-8C73-45BD-B8A1-59EAD932684F},170.000000000000000,16.309999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5003720026, ,8201.271838259999640,0.000000000000000,5010500,7300.000000000000000,1173.455532960000028,796,109.529600000000002
17026,5072060045,5104532.000000000000000,1990.000000000000000,801882.000000000000000,2100.000000000000000,Photogramm,{3FE36588-3BA4-4DBE-9706-41E2E35149E9},46.000000000000000,21.649999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,5072060045, ,12402.267736600000717,0.000000000000000,5104532,11400.000000000000000,1173.536233999999922,1243,171.036799999999999
17046,5028100059,5042088.000000000000000,1986.000000000000000,674443.000000000000000,2100.000000000000000,Photogramm,{7438C7A7-B263-4BD8-9E98-4E1DED5B26AA},10.000000000000000,21.500000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5028100059, ,14763.480013500000496,0.000000000000000,5042088,13900.000000000000000,1204.831653619999997,1556,214.105600000000010
17055,5029670001,5043851.000000000000000,1956.000000000000000,27510.000000000000000,2100.000000000000000,Photogramm,{941AE467-6C18-494D-A794-65B12866E436},45.000000000000000,35.920000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5029670001, ,10935.078998900000443,0.000000000000000,5043851,8700.000000000000000,1126.868445390000034,911,125.353600000000000
17094,5000200008,5112989.000000000000000,1966.000000000000000,145916.000000000000000,2100.000000000000000,Photogramm,{4BD89A3A-C4CA-414C-A3AF-674ED801B119},147.000000000000000,64.340000000000003,8/22/2017 0:00:00,00:00:00.000,Constructed,5000200008, ,8951.139026549999471,0.000000000000000,5112989,5400.000000000000000,1148.795088029999988,576,79.257599999999996
17112,5004230009,5113069.000000000000000,1931.000000000000000,210137.000000000000000,2100.000000000000000,Photogramm,{337659C4-18B1-4902-B6F7-1E6963CD8E4A},97.000000000000000,68.390000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,5004230009, ,23560.093341399999190,0.000000000000000,5113069,13100.000000000000000,1159.951701160000084,1412,194.291200000000003
17136,5073280038,5145373.000000000000000,1990.000000000000000,954932.000000000000000,2100.000000000000000,Photogramm,{3E4FF3DC-2B91-4D8D-8D9A-E8E5520DF1C5},103.000000000000000,22.770000000000000,2/14/2009 0:00:00,00:00:00.000,Constructed,5073280038, ,9695.777858710000146,0.000000000000000,5145373,8600.000000000000000,1181.250886430000037,944,129.894399999999990
17230,5021620600,5108401.000000000000000,1989.000000000000000,426401.000000000000000,2100.000000000000000,Photogramm,{F20E07BB-CC25-4FF9-AE80-BDEE88EC2005},14.000000000000000,34.310000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,5021620600, ,36638.253808100002061,0.000000000000000,5108401,32100.000000000000000,1180.446494600000051,3520,484.351999999999975
17234,5059000500,5158145.000000000000000,1969.000000000000000,818617.000000000000000,2100.000000000000000,Photogramm,{7418B59D-5E6B-4778-82D8-E57A12210773},10.000000000000000,26.940000000000001,1/1/2012 0:00:00,00:00:00.000,Constructed,5059000500, ,54060.555577500002983,0.000000000000000,5158145,50300.000000000000000,1182.997592330000089,5528,760.652799999999957
17311,5004890048,5013187.000000000000000,1952.000000000000000,388088.000000000000000,2100.000000000000000,Photogramm,{FD289AC9-5789-42DE-956C-EF115061C0A0},10.000000000000000,27.590000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5004890048, ,12326.662846100000024,0.000000000000000,5013187,11100.000000000000000,1127.193627160000005,1162,159.891199999999998
17424,5005450100,5108863.000000000000000,1962.000000000000000,33656.000000000000000,2100.000000000000000,Photogramm,{5C89ECBA-8931-4922-A71F-236870E9B140},32.000000000000000,82.230000000000004,8/22/2017 0:00:00,00:00:00.000,Constructed,5005450100, ,13678.507149099999879,0.000000000000000,5108863,5100.000000000000000,1145.707752900000060,543,74.716800000000006
17446,5000050074,5000030.000000000000000,1920.000000000000000,73477.000000000000000,2100.000000000000000,Photogramm,{4B5EAF91-55A4-4C96-AB49-A50EB8F38260},85.000000000000000,49.689999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,5000050074, ,10321.693266399999629,0.000000000000000,5000030,5100.000000000000000,1075.328405040000007,509,70.038399999999996
17498,5007140015,5143221.000000000000000,1964.000000000000000,922422.000000000000000,2100.000000000000000,Photogramm,{2A2F922E-1651-49A7-8A82-0BB253F4FF5B},239.000000000000000,18.640000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,5007140015, ,25077.744712600000639,0.000000000000000,5143221,22100.000000000000000,1170.691053020000027,2404,330.790399999999977
17559,5035510140,5095444.000000000000000,1987.000000000000000,810102.000000000000000,2100.000000000000000,Photogramm,{51B01677-58C2-4AA7-9167-C06DB96EFC11},9.000000000000000,24.149999999999999,12/7/2018 0:00:00,00:00:00.000,Constructed,5035510140, ,14852.170467899999494,0.000000000000000,5095444,12400.000000000000000,1160.332489010000018,1337,183.971200000000010
17577,5003760050,5010721.000000000000000,1959.000000000000000,318730.000000000000000,2100.000000000000000,Photogramm,{23231CA3-E921-47CD-8C3D-D9E742E87193},89.000000000000000,47.100000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,5003760050, ,13366.466483199999857,0.000000000000000,5010721,8600.000000000000000,1092.984555980000096,873,120.124799999999993
17578,5004880018,5095829.000000000000000,1931.000000000000000,325310.000000000000000,2100.000000000000000,Photogramm,{7CD1AAEA-06AB-464D-BC01-BE158781D83C},10.000000000000000,36.159999999999997,8/22/2017 0:00:00,00:00:00.000,Constructed,5004880018, ,14576.983678700000382,0.000000000000000,5095829,10500.000000000000000,1190.908296130000053,1162,159.891199999999998
17712,5080470035,5089269.000000000000000,1931.000000000000000,606783.000000000000000,2100.000000000000000,Photogramm,{28A264CF-333A-4BE3-9D42-37DD5173D049},63.000000000000000,38.750000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5080470035, ,11411.267371399999320,0.000000000000000,5089269,7200.000000000000000,1159.251619970000093,775,106.640000000000001
17718,5011360063,5107104.000000000000000,1961.000000000000000,231463.000000000000000,2100.000000000000000,Photogramm,{475A2306-A68A-477E-8EF3-1B4991F37683},62.000000000000000,10.930000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,5011360063, ,16989.539336000001640,0.000000000000000,5107104,15200.000000000000000,1151.937666640000089,1627,223.875200000000007
