bin,ElcPrd_MWh
4286163,275.862283964
4121548,68.0253897919
4435248,119.449309109
4279412,115.637374982
4298232,163.445597759
4094396,122.549904343
4542279,1153.89400416
4449959,133.444861519
4039193,111.389894261
4431005,42.171128703
4011247,122.454268003
4430580,64.5638425282
4040271,269.616646516
4000795,644.745472469
4110984,133.802337731
4463055,178.716514843
4439440,205.114743975
4156558,400.895278237
4542193,1258.01615859
4014160,134.382602201
4002622,129.110546903
4207126,51.9615184075
4296643,108.96625207
4444028,89.3970999708
4016134,290.390112814
4072167,83.4504224447
4171759,433.229681836
4025324,175.173406087
4233178,140.052653819
4035815,49.9817387777
4000541,43.238660235
4039313,72.7382578973
4051275,147.716246022
4206510,92.9612366151
4209614,131.128140686
4195978,286.660186478
4007357,66.652947907
4059838,1477.24375961
4047515,111.020229121
4099353,120.867700877
4085362,152.49724408
4143473,126.151885647
4294473,134.532889127
4119173,101.379997602
4119544,111.614912604
4280446,151.907019987
4061366,355.959849232
4112020,207.313688501
4171529,138.946460167
4535371,137.055406671
4222296,147.612979392
4453833,252.994673177
4058982,661.454151896
4003738,396.544629354
4270044,123.156534487
4042761,160.307022417
4443725,114.905962746
4004751,125.382258683
4439086,82.4908135532
4434737,122.194735069
4039787,120.04283487
4231215,118.730702425
4464077,334.047764253
4152874,99.7206740053
4003162,103.667576507
4439236,3779.86549766
4002638,108.335285269
4052862,172.63345936
4003336,97.6365318963
4298198,103.03458693
4005267,163.526859562
4226839,228.57452384
4003139,136.165914228
4174405,239.555337191
4222646,131.528901945
4031583,100.410690704
4003279,129.105503191
4435293,47.0114394437
4210060,67.6586234049
4442258,266.086460893
4301620,35.6246912113
4101932,233.639779894
4098946,121.792004949
4213659,115.164346696
4449601,122.826484686
4231214,239.998367779
4278380,157.083560818
4146992,358.04289198
4113659,76.1677914777
4111864,105.861127538
4431409,81.6388330749
4022515,141.906010433
4268383,419.753307336
4188305,122.353725351
4212925,117.904578903
4001771,77.4814709841
4210574,151.928796049
4433323,226.923283541
4434656,115.224016495
4312772,632.451320814
4146999,343.217192502
4003451,1665.86369787
4202850,85.6930753766
4458114,141.473099805
4025172,131.200816949
4443307,83.7559827386
4431252,64.9536591112
4439704,159.930409542
4438850,349.525015636
4111951,191.278434567
4208040,290.019488058
4027311,144.861659411
4462312,295.545937777
4003187,235.444054113
4009361,110.780580009
4095019,626.655272189
4059009,223.934350255
4140556,128.317264902
4440745,52.2178414292
4036223,326.499356709
4016679,156.678922775
4091040,199.837084752
4190727,349.065972316
4038966,65.0021510193
4286171,158.289051545
4038785,253.057522145
4455436,113.473724273
4210164,86.9976905098
4298242,133.358674367
4439297,382.208596333
4108664,372.914907975
4285303,183.257721083
4005191,177.804995959
4138038,173.644376127
4003272,110.432312515
4303702,125.19714507
4134525,203.766829127
4457396,77.4266054422
4448767,940.585171968
4438782,168.504736254
4014521,295.038386707
4440073,82.2674671892
4155157,158.039831915
4003166,185.312943866
4210417,108.030209505
4002368,616.318825347
4584193,89.1725898766
4433386,115.781377611
4020639,173.664167255
4001355,61.2187711427
4097656,295.765298903
4015225,423.023116038
4002908,82.2790652393
4001247,99.7412811104
4078828,185.829319774
4467537,329.168623722
4263962,154.246193896
4156255,94.1631752936
4297866,118.778842912
4436809,131.97660454
4439878,307.871831204
4056590,229.482941501
4439092,197.736836671
4073976,136.308835365
4442213,117.837285135
4438884,113.681416582
4436898,146.251113362
4432199,38.5654844785
4164350,328.553164447
4085867,294.746965475
4026293,88.8225847855
4072065,72.9078909797
4215611,325.041337975
4207810,95.6193901862
4445984,690.267353336
4003544,683.176444471
4003137,218.07200361
4457735,182.449938766
4146188,142.555276619
4020697,145.154037142
4584198,108.149763435
4002571,128.230274492
4437957,135.045951195
4188686,284.231878212
4137572,153.35172055
4030436,115.798687729
4059021,460.282348439
4433860,133.36952401
4467563,566.836870106
4438882,65.8661575108
4039026,219.147062907
4212289,66.9648556188
4215619,68.540261629
4542154,298.520646096
4095039,562.40638921
4533226,94.5702027474
4037029,189.123733224
4215062,103.336354549
4213817,115.970561351
4069275,136.081279366
4039159,81.6169509781
4004679,147.710316111
4114819,75.3256445333
4446042,171.918808343
4306262,114.21851468
4002644,202.705682464
4027133,106.393428713
4440037,118.178533501
4030008,93.8646434112
4039112,84.9129395789
4542619,109.091849826
4437660,255.973814358
4210618,99.1458897154
4036186,138.558038188
4257530,218.816978699
4436350,118.05568867
4570118,1330.92614459
4148775,167.907086217
4542151,140.252606524
4307964,329.187406856
4299119,66.654353121
4298263,81.0181664704
4303494,97.5050630613
4303701,116.548484786
4455431,163.760498789
4051288,230.120714112
4000969,66.9113018184
4162211,128.602523634
4187034,134.650494873
4001314,95.8696589265
4003571,221.251290607
4003755,399.404363603
4454899,367.392495848
4131166,157.408446359
4059003,339.566697443
4296614,107.151204283
4144214,170.795536306
4438409,172.448625697
4443304,89.3797523237
4003537,352.182535105
4437019,143.992881355
4038525,341.784918995
4257536,123.023099209
4111961,140.728739701
4432005,80.902818977
4170057,111.601113493
4210855,249.047260241
4220097,265.690364149
4311537,203.699128072
4436335,122.633373837
4439182,45.2001006876
4444458,259.083475683
4197190,122.217104504
4005282,113.667973729
4210057,59.220934548
4191856,64.0912940912
4437110,134.824679725
4431322,79.0816458272
4052344,32.4819420468
4615214,123.311023479
4311872,91.2538153664
4083519,171.643592327
4047035,124.769332227
4430506,115.810949686
4192689,73.8747392599
4035615,111.855391814
4083943,150.821326861
4003551,143.31789725
4028821,126.33416753
4072860,85.5379110853
4523018,152.41127719
4036162,50.7308410303
4058915,184.490435826
4047335,76.4586138745
4155424,87.618005069
4052869,193.7501787
4467711,359.075129148
4113656,110.860548249
4012857,115.10603639
4050460,49.0300973189
4054306,250.970086248
4196970,174.295791098
4111899,155.562135245
4543052,290.667009626
4437425,99.725495272
4002027,107.328911612
4435558,839.566933554
4059941,262.683439827
4000589,109.746305943
4028174,172.947814766
4449966,97.2252560295
4100752,133.958928615
4431417,70.2471265663
4115907,161.396098513
4115038,94.8175707855
4448004,62.2716749481
4079633,56.088276008
4003449,462.819167725
4013653,152.436101264
4031220,120.07544536
4436686,119.08842098
4007084,82.3706291107
4000033,159.976617139
4230879,256.730254858
4437807,120.912689658
4020706,180.40046597
4000753,316.286893612
4010907,273.637215794
4438793,267.826055775
4437575,259.80750473
4461897,117.280812556
4009524,241.390102296
4130866,344.611968634
4051292,165.639094876
4016829,68.1017701711
4098163,190.003184198
4540003,71.6958928091
4439674,252.463915084
4206513,123.734817145
4270045,483.614124282
4281386,174.416156712
4015250,178.550485382
4016128,135.164451331
4088109,74.746807983
4220271,430.352947616
4283770,1586.73060176
4054161,364.650295328
4444025,86.9375079369
4542187,434.549913574
4058997,652.119936726
4439229,59.8025418131
4439585,887.674886897
4005751,133.803693244
4542620,90.5450575095
4003468,176.778965685
4038795,149.217829049
4149770,124.80244332
4040899,343.080070194
4117087,155.673605563
4430656,144.901636314
4003749,195.482628603
4003526,153.852278082
4007923,278.982421974
4184681,189.407676782
4209935,63.0642044855
4005236,344.793878886
4045575,212.353462269
4051445,206.255199341
4206807,133.596910229
4010906,189.407874806
4003111,198.198518379
4436086,111.971318248
4029129,145.929054948
4443739,132.714247158
4099336,120.598375683
4022555,443.300075194
4542238,1911.75430488
4431975,55.0706329379
4449490,56.8769500623
4145229,65.2457452653
4079396,127.592542999
4107197,76.8611592333
4220262,272.610766298
4532559,71.632285133
4027258,181.595698007
4005326,388.999411902
4451593,41.7127393019
4264004,94.0979309054
4095040,2263.61164548
4002129,57.5790300688
4001248,90.504438313
4016127,335.376344492
4048288,134.54423672
4250416,269.557824838
4051256,212.18147754
4526727,129.280516036
4310962,249.80638243
4434610,117.411344791
4058946,844.986688267
4437065,1033.83705652
4003128,211.444389128
4210063,96.3356208797
4089212,128.224647159
4080122,71.8182320434
4564816,320.213230205
4457745,48.3958098113
4438797,115.616117234
4075096,125.744898297
4029138,244.171678544
4005254,478.895818131
4188267,179.459203358
4432105,46.1762541233
4113181,187.08035411
4206535,72.040780767
4438569,260.771622009
4079915,76.1779510749
4109698,295.900070968
4008165,72.8534469239
4535364,185.910401419
4542720,153.458965941
4038783,174.594670967
4437041,321.830412589
4151757,143.846607679
4443075,1966.93498514
4020699,140.935189398
4028943,56.9103643565
4080003,107.587437645
4175739,255.335847389
4437980,116.068057396
4038847,76.9140838481
4079568,95.1013541593
4311314,155.48138887
4300875,128.965758337
4089201,124.129120894
4001303,54.5996604318
4004958,134.636627023
4000828,377.907145319
4012333,270.639997752
4443183,62.1739209555
4085787,135.893114153
4441943,153.333915681
4436615,101.629497649
4162449,371.570102546
4084960,63.3779078445
4436180,105.884931993
4005217,139.67013561
4098492,169.42299892
4447095,125.278655301
4439186,271.884053844
4457401,31.0014288066
4004589,236.40662472
4000708,122.084499247
4467709,542.489976049
4077993,201.776695698
4222137,257.827204053
4441057,732.990257254
4146994,477.474132342
4152348,121.805015158
4206528,58.1400831296
4113595,98.8650293586
4178127,418.846964104
4453812,48.8912040985
4003457,439.168503976
4059052,230.490307547
4439655,114.060870314
4440076,150.417762351
4466571,136.039619093
4430408,2760.10823213
4025207,71.13133865
4537294,369.396800019
4061445,273.737188793
4009519,216.553611534
4301753,148.994234802
4117387,135.988805577
4005071,216.713452669
4113237,148.93762862
4000823,878.476236908
4436700,643.205134712
4448765,153.282464006
4163953,457.580211816
4435193,112.756751492
4207908,214.858090602
4037220,72.8871225989
4003459,350.378430823
4077871,91.2796400997
4436421,26.0727144832
4430786,44.9369239498
4228873,166.913814993
4003536,256.480423599
4100769,883.906748565
4153295,63.0640561618
4036189,88.3799999487
4590710,343.411496105
4436428,65.4903759055
4059014,346.585580222
4009593,204.432102505
4533757,174.577392373
4607925,35.994713155
4047312,829.916458721
4047331,71.8377773176
4455421,19.0674631392
4047051,373.444939977
4002387,208.02831338
4054799,140.546062313
4010882,169.407810588
4210913,185.67224561
4077446,52.0737677977
4431456,68.8971166133
4541446,1627.27973937
4072934,100.213895555
4066540,128.5029264
4436353,127.592084764
4037984,123.047439299
4438829,135.462746175
4000411,245.910608037
4542330,773.335878724
4115881,93.3907730899
4542326,844.896535773
4042277,177.875325412
4079816,67.0958579487
4115041,296.156288967
4171342,95.0092342103
4141868,626.6547261
4440285,1187.87860971
4014852,399.643543169
4027823,193.064842123
4431742,104.772040674
4050414,336.621751186
4592588,298.533987049
4113222,57.95930719
4074666,113.325945511
4058970,1209.38724511
4072810,269.130545915
4448742,366.817151814
4082319,379.557318169
4431002,46.2008913294
4072032,111.909959772
4051291,121.104704738
4446982,757.929196564
4013608,150.787832982
4432069,50.1124304932
4112334,114.589645424
4102714,124.87486772
4003261,122.65899438
4545560,42.0923398756
4536041,117.29783656
4610294,438.914837674
4451923,68.5560065832
4051477,141.718555081
4035763,81.2805130315
4079266,63.9638438875
4064930,93.5029797227
4029863,222.668870223
4558018,236.99042103
4457731,148.305465554
4438061,964.89926047
4437297,376.064131661
4442102,151.770441196
4044891,77.2812614223
4213883,128.016321763
4195880,90.1961375775
4434643,118.020173187
4098183,122.961832022
4039027,140.648356061
4000210,169.213568234
4005192,125.243876287
4433878,88.3516450494
4005247,184.765128611
4057301,58.3151059619
4592129,94.6739222296
4438999,157.270881187
4465918,120.477033441
4454307,127.884556825
4542202,300.980230719
4462123,1634.75088206
4463109,126.2001491
4047322,93.4260589484
4536425,137.649270667
4434669,66.8242001458
4198896,135.618636637
4431326,53.9673608226
4437963,367.997297343
4037164,124.414430654
4220264,388.855209373
4542204,214.616174655
4231211,95.8870316192
4113223,61.1837640639
4248623,118.905253679
4017709,107.270031495
4431399,74.5486448372
4434668,82.9687412852
4037155,65.1756093122
4054166,374.297979009
4440092,500.142834309
4115063,47.2219205679
4045260,80.6176643291
4045400,154.449487205
4031395,68.6824816416
4052981,56.8331939055
4070411,104.581611357
4444054,112.516079873
4052325,83.7275163432
4448876,253.365797365
4430996,36.9905807096
4191045,87.4605382868
4231507,147.039303277
4035680,104.101559731
4115029,1109.56484411
4216254,175.398553559
4015229,246.543071887
4001294,77.2115584246
4052230,170.394487995
4432197,33.3734413487
4041866,155.926729206
4005188,326.31797296
4059736,261.913505449
4007962,124.766896001
4435198,109.329825477
4234386,134.558850246
4028944,46.8361275323
4121121,179.615316656
4584665,48.544930432
4437904,137.556332712
4437475,136.924893397
4202599,130.066207306
4085584,313.411101454
4027641,137.312544967
4003450,128.76256412
4071943,67.4026739625
4007349,71.9192583669
4017713,128.207857774
4058924,354.022985592
4180778,165.568970004
4437846,126.130867355
4003473,123.036727915
4001963,220.061211361
4009584,91.5433172054
4437043,124.499073709
4113876,167.695465472
4072170,66.0423264394
4037494,85.8829373024
4439252,157.821135711
4072164,168.195592468
4035782,126.753083674
4299188,210.399529376
4438783,339.785721426
4137997,75.4778678615
4439673,327.774004418
4298856,344.446855722
4003147,116.185684521
4009592,142.989288478
4594541,149.27658464
4204401,120.677801265
4138367,142.852619179
4007271,139.918096632
4121261,109.084980973
4009515,261.409616053
4299201,167.194212042
4438724,150.662126304
4439111,177.395625596
4438392,189.489693387
4026985,173.709959607
4119139,632.970059368
4029587,164.799076352
4119143,95.6946635592
4157561,108.477301639
4431951,61.185852223
4521128,126.217655292
4097286,88.1517610042
4005196,144.764918094
4439455,647.371583954
4263207,227.895828049
4303856,430.802327336
4046834,973.297826556
4583720,58.1922154869
4006568,113.035126156
4212917,102.288898232
4001993,101.745793136
4003726,624.418359806
4208976,136.105570145
4029137,53.935076161
4206527,123.086289768
4001835,67.738509407
4437347,133.68336001
4112390,55.4873378784
4009551,93.3589457276
4432207,32.618774338
4531203,62.526517696
4531289,57.5915857871
4036336,66.3082035915
4455417,50.4919164497
4035358,58.257551631
4430990,49.5069086033
4308804,126.916967394
4304815,92.6535202026
4015231,258.041266173
4432220,58.166142013299996
4116413,99.4183101257
4012298,349.595592738
4003140,538.615489678
4088445,178.793776192
4303588,131.388611002
4111950,126.881377397
4216655,500.882090389
4092619,1025.88945225
4045573,92.7303437587
4231693,440.316868097
4440395,232.147791022
4442260,994.43074893
4111904,118.116275721
4266416,216.032565104
4000207,138.234561217
4542158,2206.47845165
4440728,76.6886790511
4128586,256.162491176
4292707,132.294827992
4534928,105.037828255
4030990,272.759679611
4039083,79.2129965348
4113043,276.777625797
4194107,252.298531272
4117142,98.1369176988
4204014,121.383693531
4114717,132.565723031
4196339,335.413932297
4119298,76.5510493538
4074894,125.675170723
4048527,64.1822996223
4005190,306.674652308
4206819,164.303247705
4438007,133.789053502
4300871,264.187858642
4081692,153.324781944
4004571,428.112071292
4437073,432.056154469
4003255,212.630148569
4200092,154.858835253
4443745,106.105602676
4099355,112.660521388
4289717,135.748128341
4298385,109.285661957
4105232,345.486796286
4054290,175.397477294
4086299,83.762672292
4300993,83.7641137095
4432202,68.2017102431
4003570,88.8266597506
4000534,220.201333773
4168744,111.178982833
4116427,122.690831964
4003935,271.577516066
4006322,60.0535329011
4304847,99.126041161
4045057,149.667316757
4196343,161.554131205
4618345,542.67000483
4531756,159.549518059
4617264,134.513052433
4209594,687.389694922
4004743,197.045058423
4206487,229.79409355
4095312,160.694704104
4028399,150.027664257
4064929,61.3490105525
4113633,134.601323608
4115905,120.379992277
4052865,272.536580738
4431257,78.4163824343
4545564,84.8506038523
4438584,82.4438717503
4003463,417.084552318
4301169,87.7971261961
4006946,151.289680098
4039024,103.710670473
4003550,228.87011874
4435201,223.238685079
4443729,102.645691734
4029191,128.895761111
4208124,532.291025947
4058932,612.280024952
4128231,441.859140386
4153296,348.242069514
4538343,77.9623497438
4443446,27.7885192671
4231221,129.547529765
4113841,132.668726329
4002640,77.9584782655
4115799,50.2998295881
4311939,41.0139810936
4058931,685.827567207
4446098,127.663533239
4035801,59.4558711602
4073279,71.6090278617
4052352,5.39025870763
4004300,141.45710018
4522902,144.037560382
4081478,556.255846069
4440956,500.8542847
4209596,136.929468263
4157390,76.4222213997
4540190,282.615406708
4003431,258.835022874
4215652,152.333885072
4135977,398.975997333
4195979,381.061934618
4029565,82.4785160169
4225425,133.658089872
4085389,142.337855405
4208960,114.658806232
4443726,94.2340651934
4037308,88.8202736331
4170064,157.553617322
4149070,185.655049874
4138448,158.14476514
4003132,205.020954934
4451596,122.925611123
4112311,189.371465713
4038805,93.8910542615
4077933,52.5153058632
4037322,132.038291106
4462126,896.392660318
4436340,119.495159667
4518527,82.2550473111
4443486,93.8421169132
4092119,170.199702591
4192596,69.633067746
4286118,88.9580084293
4135930,112.03214608
4005234,125.282380407
4085672,128.814976505
4099019,248.007981944
4439298,671.374063346
4002645,84.4001012843
4028634,136.540275249
4079514,61.1168309225
4030922,134.393113376
4196806,128.171543401
4432042,116.855358226
4315194,402.037565299
4022499,594.754480971
4073904,387.330995063
4196280,234.73493126
4455461,198.378590307
4029136,55.6763906166
4202274,134.396518738
4437086,143.98746024
4029840,103.177454386
4448903,280.572018622
4097658,371.829931425
4039152,79.7433439862
4022558,168.296222664
4051287,306.551700507
4443410,90.2930698202
4441691,548.675033782
4021642,190.541739474
4431955,64.8538448142
4437478,703.674122138
4004266,120.943075447
4004752,132.831965805
4020252,144.785553287
4036261,114.052451668
4196805,136.02100808
4192753,99.5553496491
4000766,255.187739444
4213987,134.119784843
4450395,90.0671328215
4006436,374.605782185
4286127,325.997935213
4518536,106.250828957
4072417,121.998186554
4254718,92.3250865944
4464075,132.288410899
4440535,524.701848621
4216229,207.045417803
4038862,114.826686112
4565239,28.0054572768
4209595,639.881434907
4437813,115.181680611
4311892,49.5237235799
4230132,117.198067829
4079500,104.961601895
4230633,249.393143867
4008606,78.4094584971
4058996,539.680157648
4138020,77.6906668953
4438385,128.925364474
4027102,148.501659682
4004170,260.81833606
4027584,172.268586773
4195987,257.723478876
4089238,1067.85384717
4449958,116.145215208
4138392,189.013263486
4001351,1542.61739101
4307947,148.977516731
4027261,250.733320517
4437238,363.591870148
4294474,242.057552393
4219735,183.255144492
4532031,87.9975307404
4430581,65.9857956287
4090330,137.375940418
4431619,56.4206648152
4047314,105.236613018
4111868,329.690194007
4220125,224.83736857
4005831,30.7034704019
4001315,122.38306468
4112342,42.4535617917
4441069,73.6573199976
4436937,264.278753224
4143180,253.081723743
4147723,198.945258996
4234318,765.52362952
4072035,131.924967481
4098354,129.247864973
4003787,395.789553106
4448978,108.52224618
4078032,96.3849641871
4454260,632.892620359
4261643,133.219266733
4050956,90.4978943525
4116425,208.469684632
4003666,131.784467275
4439300,1514.59458671
4010863,178.846755346
4288640,347.027486015
4207694,82.6976994043
4112125,161.095929918
4207706,97.0771152354
4595962,172.719546875
4051284,114.24043493
4001949,73.9510268684
4436705,91.9233867828
4430989,48.6103789307
4430613,164.715461188
4038238,192.324183795
4087876,1781.42441134
4434858,142.154107684
4160676,186.998674958
4299197,251.43482338
4438204,166.684609253
4540979,138.938423683
4208835,144.99293069
4038854,52.8686246388
4438378,1514.62424235
4113198,117.261991737
4098461,60.378853348
4050425,107.200445378
4440069,67.4146722765
4027256,147.701701312
4003725,210.754025768
4436991,216.030147449
4035837,100.286860195
4003826,62.8109610758
4005022,101.590580392
4036660,128.484929592
4114653,296.984313003
4215607,153.230338281
4198312,274.091876424
4010791,144.796024201
4207486,127.712439299
4440987,154.229689533
4007961,192.744082107
4099018,155.24886211
4051768,76.1323253044
4303679,235.657144286
4096774,172.568393102
4022517,103.781791948
4436677,172.671304098
4253535,142.23664237
4443211,203.634837762
4138207,55.635766504
4444456,321.454914211
4004973,127.347877639
4527708,124.488088772
4047077,266.437137772
4015674,289.478957912
4006566,134.207440643
4015886,56.4430411166
4064757,153.35648634
4000530,87.5249975175
4437993,272.955865469
4443218,96.0146771177
4303677,94.1230080893
4001901,88.5888069095
4301174,95.0196458253
4048211,124.271159578
4003456,507.390574688
4047630,98.6308728314
4027791,241.870228046
4431299,112.691456233
4050427,248.300997287
4537516,53.7960180757
4458024,253.131893871
4201287,162.432563418
4112207,133.333120299
4038913,92.342931645
4092532,387.415499779
4575340,708.685004513
4137890,162.349926207
4073138,106.544811565
4003266,117.008095421
4003553,553.32168883
4026984,140.799509678
4437629,119.845389156
4027364,142.527558396
4001548,128.480806174
4037525,207.373781348
4003750,465.451169172
4289330,95.0919963375
4037049,154.335461909
4547980,257.746297029
4114264,73.9714048156
4142148,89.710675292
4035594,118.063518001
4441698,942.926175694
4449689,52.4798457767
4027410,104.325242458
4438502,87.1517303949
4206814,132.100848421
4009696,86.7597135319
4430779,43.1807317784
4307385,118.986503465
4035803,86.450999035
4003455,234.545549961
4051384,102.958995219
4046830,255.265658769
4538362,138.265602642
4002366,998.618310724
4442420,142.522104746
4437903,132.54103191
4442286,466.38842150200003
4085358,917.158853677
4001759,87.6242862445
4438433,87.064055792
4273142,174.126925383
4431406,68.6346752533
4059939,587.978289304
4455426,100.746912603
4004261,214.634275625
4286150,21.0438130634
4533708,87.0345540162
4053544,126.31323015
4572249,770.157367052
4006952,71.1939189822
4238776,76.1680607384
4303732,101.967455271
4113673,179.56760811
4027108,465.009972695
4022512,805.209117914
4029655,157.606830311
4003555,357.758429718
4303414,60.1329859474
4080963,197.185147362
4112106,46.6038615295
4072178,34.3492393848
4542123,292.506185981
4155063,193.842408507
4548874,99.8213079461
4548873,99.7959397323
4312876,70.1240240216
4238778,124.916295169
4585417,441.601350589
4200649,144.679438699
4078039,51.3783618956
4100770,240.812237848
4438308,131.638752874
4208865,91.9468249922
4062721,200.683552359
4003119,134.258329296
4003260,236.679008616
4280082,175.707447668
4138234,199.301274286
4220261,205.550024507
4094989,123.786377428
4436632,98.3539487914
4456352,99.8255015861
4080004,106.982262338
4006046,366.593462378
4301034,114.264174625
4000752,281.557971026
4279235,432.778099336
4544315,183.333037526
4437167,543.570587151
4261206,29.0045675133
4036226,171.012866387
4056396,338.49122407
4162213,236.917006504
4038182,74.9992195774
4051723,81.4273852318
4117301,53.9421694889
4215605,253.66262489
4001328,108.488401037
4005194,222.471465003
4099377,80.6109204709
4059010,548.482008911
4449316,116.72647113
4026294,84.492859627
4120204,515.605680098
4434606,120.522258558
4220269,205.848184604
4173980,169.39983473
4100286,82.6438955367
4099783,167.421905676
4115790,115.106096547
4051479,136.804711529
4434855,147.027497214
4457805,169.452477833
4116424,181.961044824
4010879,144.359603973
4298018,64.5213246142
4439332,187.581046392
4029194,61.9729545596
4436539,99.6724627501
4307301,149.69293535
4457726,239.487210045
4567039,104.204848598
4310928,359.406177969
4020538,54.3587623874
4145198,67.1283189445
4000777,363.450872226
4004874,262.400510975
4439613,166.656435447
4443760,96.9530779624
4009564,123.388413022
4073139,77.5833687594
4035326,87.633501282
4182898,131.113263204
4590709,490.090148759
4448886,139.324644526
4043925,55.1482823789
4038527,267.749652769
4013205,224.156692059
4115018,125.390355792
4051521,135.469818671
4542923,205.176381387
4588948,149.284205177
4148763,1469.6470823
4022516,210.37486088
4002133,98.887732893
4000739,150.535732781
4082806,96.1350304826
4311534,168.825397881
4533731,223.34882462
4435122,126.818556049
4437917,219.203158186
4197645,111.921518498
4458765,290.228903762
4247454,446.803492227
4007869,130.145875777
4441692,124.412469284
4089237,1205.38309148
4058933,306.798839933
4439408,126.258490851
4437911,200.71280477
4213928,233.031845887
4028910,58.500751699
4003868,131.575191858
4001307,67.5389201367
4029528,63.0280643407
4208829,112.290567404
4542177,2230.00822781
4238793,138.360233642
4022503,244.53221892
4442219,127.001683246
4531845,127.547898539
4224410,916.540501429
4025332,103.68025761
4454211,95.7203936487
4003827,117.671539058
4003863,207.729011166
4299259,212.370870542
4005187,99.3546731906
4437311,364.308451871
4080962,212.306589128
4027255,724.792676524
4189445,152.696410926
4115910,54.843848519
4454606,96.3553480284
4220015,107.693063177
4061578,322.928525671
4087480,301.579172054
4003277,118.59554258
4443731,90.1048664528
4442957,145.878261796
4181010,43.6019451866
4116426,105.475757783
4059077,127.115214103
4432102,39.9587368772
4002458,95.4083275481
4458074,165.671265701
4431323,72.2356729858
4308653,250.243012309
4003598,133.276420333
4447030,117.847300856
4268328,125.653016712
4208864,64.255608738
4014884,152.590439357
4217730,169.33015951
4036813,231.044493785
4006319,245.241967215
4216266,203.612759045
4061114,145.440152969
4004139,76.7214415326
4013921,138.728170078
4449972,81.1383733054
4213979,131.932163644
4010522,100.834095108
4007122,107.6723871
4001353,484.550178085
4003565,1972.17758485
4217573,128.221902348
4016922,138.909880825
4140303,143.448024696
4205553,166.895936703
4009499,71.9914770957
4436429,65.9167819743
4113489,79.1709621362
4192795,133.985179359
4037466,84.0193457194
4026926,65.428953607
4023533,307.993457999
4165855,132.366519902
4085367,434.727053904
4438247,88.0235057473
4052805,54.8581460478
4121265,146.215834213
4058930,624.425856286
4077474,331.518018242
4050877,161.222005807
4430176,154.800357896
4457312,70.9877557124
4304797,56.4173640829
4113462,111.833892504
4052582,58.7337520645
4051000,121.203698846
4117220,190.610097025
4003736,270.198835763
4534370,143.26054352
4114709,48.8553662192
4448719,160.002900967
4003297,149.657360413
4155495,183.938170698
4451594,175.871081242
4059723,309.124626544
4437497,152.305735767
4006159,81.8366611066
4286117,133.456677413
4023781,170.883607896
4437093,190.692656679
4038015,80.6176056546
4047258,192.993601191
4431407,71.4918688043
4440325,158.43095353
4005255,141.143107119
4047329,725.786829736
4171524,156.426205482
4458915,128.832644441
4221968,148.76765582
4115869,220.524151285
4051272,73.245606103
4457806,145.054413146
4113221,70.1072819197
4080105,52.7766885924
4437382,141.010774165
4121263,199.404851141
4026112,126.391264405
4085900,254.528592283
4440070,97.2516388688
4192308,67.6810767157
4156884,140.636969378
4542166,88.7927975981
4192167,120.057046883
4213292,77.3939951864
4047914,100.310777082
4113880,55.805218414
4436334,109.170498678
4038877,118.232791079
4107342,498.358082424
4192752,79.5503039038
4285346,129.649652797
4244323,125.067151671
4114282,188.7671894
4094191,116.30944153
4006382,236.778371308
4073186,161.850088369
4457732,135.366323664
4236681,142.091660305
4438370,610.1948224989999
4441858,190.579451026
4247860,114.70465874
4117041,43.0176298606
4100543,928.310775936
4079401,169.739807559
4072809,306.300210923
4081601,138.503788723
4310690,835.939524189
4003972,309.310512828
4008600,126.40384673
4545563,134.733770242
4028767,109.187392303
4072620,58.8618020397
4311533,162.784444756
4100747,426.474119126
4088376,273.364626617
4100546,472.305962173
4105615,204.05323099
4443411,40.6587621188
4214492,195.873387639
4216418,212.678163205
4217372,96.8827251024
4031495,97.2452532202
4583702,59.9630059698
4035839,99.6977523162
4443738,110.538391679
4300980,72.4872731297
4206301,160.821374536
4208858,38.4149116725
4430993,42.9473721895
4206508,78.7573496806
4003471,572.181109645
4015227,358.013233065
4542192,95.1661462409
4100657,238.723508544
4099269,124.478298385
4451489,63.7769342379
4542131,110.052097735
4009552,192.336768461
4274305,381.48082642
4188214,173.8317998
4028797,304.480709909
4436706,242.740244577
4028363,127.083726614
4004748,216.41768565
4050421,158.474158758
4120294,151.831123358
4570020,69.88436461
4003467,351.036432978
4026458,176.836770631
4430230,36.2802019019
4052573,144.376109739
4078801,99.9664318596
4007102,149.624703419
4002473,147.111291601
4459240,81.6784473995
4019319,178.124658487
4457720,219.145581543
4542294,737.390769399
4518525,63.9364929245
4034689,134.041056563
4534926,22.6491348449
4026290,88.6371884133
4115903,200.003129818
4257534,106.31754168
4106671,433.269886883
4047340,147.902101564
4539310,112.647208368
4082535,154.409029284
4003107,44.5866546688
4026292,116.947440022
4003462,82.6655785156
4298215,71.1302898496
4264063,99.2959321908
4072941,94.8386142786
4262725,215.022958673
4455462,95.3364091336
4112946,136.217883671
4163157,459.804722425
4206805,123.211768848
4437265,313.31254553
4037500,194.537663278
4003409,50.56699367
4027180,160.365053943
4050410,505.950818823
4431410,75.4043417605
4433299,82.8301663245
4542181,1083.82310464
4052769,70.0877962559
4058947,2588.34566588
4438316,118.378306128
4062593,155.59358934
4170638,102.101015154
